"id","title","status","created","updated","tags","source_id","chapter","page","kindle_location","screenshot_file","evidence_category","confidence","claim","summary","evidence_note","limitations","creative_use","people","events","places","organizations","themes","related_fact_cards","related_questions","type","source_title","statement","source_note","japanese_note","cautions","verification_needed"
"FACT_MEXEMP_2471","Maximilianの弁護人らは死刑判決を前提にSan Luis Potosíへ電報した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","QuerétaroのMaximilian側弁護人らは希望を持てず、Riva PalacioとMartínez de la Torreに対し、判決が死刑であるものとして行動するようSan Luis Potosíへ電報した。","QuerétaroのMaximilian側弁護人らは希望を持てず、Riva PalacioとMartínez de la Torreに対し、判決が死刑であるものとして行動するようSan Luis Potosíへ電報した。","Source note: 判決正式発表前の弁護人の動き。 Japanese note: 弁護側は死刑判決を事実上予期して助命工作へ移った。","Cautions: 電報本文・送信者名は要確認。 Verification needed: yes.","公式発表前から死刑が避けられないと読む弁護側の絶望を描ける。","Maximilian; Riva Palacio; Rafael Martínez de la Torre","Trial of Maximilian; pardon petitions","Querétaro; San Luis Potosí","Juárez government","legal defence; execution anxiety","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","QuerétaroのMaximilian側弁護人らは希望を持てず、Riva PalacioとMartínez de la Torreに対し、判決が死刑であるものとして行動するようSan Luis Potosíへ電報した。","判決正式発表前の弁護人の動き。","弁護側は死刑判決を事実上予期して助命工作へ移った。","電報本文・送信者名は要確認。","yes"
"FACT_MEXEMP_2472","Juárez政府は正式判決前の赦免を拒んだ","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","Riva PalacioとMartínez de la TorreがMaximilian赦免をJuárez政府に請願したところ、判決が正式に発表されるまでは赦免できないとの返答を受けた。","Riva PalacioとMartínez de la TorreがMaximilian赦免をJuárez政府に請願したところ、判決が正式に発表されるまでは赦免できないとの返答を受けた。","Source note: 正式判決前の赦免請願への返答。 Japanese note: Juárez政府は、少なくとも表向きには手続上の理由で赦免判断を留保した。","Cautions: 返答の法的根拠と文面は要確認。 Verification needed: yes.","Juárez側を単なる冷酷さでなく、手続を重視する政治権力として描ける。","Benito Juárez; Riva Palacio; Rafael Martínez de la Torre; Maximilian","pardon petitions; Trial of Maximilian","San Luis Potosí","Juárez government; Republic of Mexico","legal procedure; executive clemency; republican legitimacy","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Riva PalacioとMartínez de la TorreがMaximilian赦免をJuárez政府に請願したところ、判決が正式に発表されるまでは赦免できないとの返答を受けた。","正式判決前の赦免請願への返答。","Juárez政府は、少なくとも表向きには手続上の理由で赦免判断を留保した。","返答の法的根拠と文面は要確認。","yes"
"FACT_MEXEMP_2473","6月16日午前11時にMaximilianへ死刑判決が読み上げられた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","historical_fact","probable","6月16日午前11時、検察官がMaximilianの独房に入り、銃殺刑の判決を読み上げた。","6月16日午前11時、検察官がMaximilianの独房に入り、銃殺刑の判決を読み上げた。","Source note: 6月16日午前11時の判決告知場面。 Japanese note: Maximilianは銃殺刑を正式に告げられた。","Cautions: 判決文・読み上げ担当者の氏名は要確認。 Verification needed: yes.","死刑判決が密室で読み上げられる場面として使える。","Maximilian","death sentence against Maximilian; Trial of Maximilian","Querétaro","military tribunal at Querétaro; Republic of Mexico","execution; military justice","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","6月16日午前11時、検察官がMaximilianの独房に入り、銃殺刑の判決を読み上げた。","6月16日午前11時の判決告知場面。","Maximilianは銃殺刑を正式に告げられた。","判決文・読み上げ担当者の氏名は要確認。","yes"
"FACT_MEXEMP_2474","Maximilianの執行予定時刻は6月16日午後3時と告げられた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","判決告知後、退出する将校はBaschに対し、Maximilianの処刑は午後3時に行われると伝えた。","判決告知後、退出する将校はBaschに対し、Maximilianの処刑は午後3時に行われると伝えた。","Source note: 判決告知直後の執行時刻通知。 Japanese note: 午前11時から午後3時までの短い猶予が与えられた。","Cautions: 将校の発言は証言由来として扱う。 Verification needed: yes.","処刑までの数時間という時間制限の演出に使える。","Samuel Basch; Maximilian","death sentence against Maximilian","Querétaro","military tribunal at Querétaro; Republic of Mexico","execution; countdown","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","判決告知後、退出する将校はBaschに対し、Maximilianの処刑は午後3時に行われると伝えた。","判決告知直後の執行時刻通知。","午前11時から午後3時までの短い猶予が与えられた。","将校の発言は証言由来として扱う。","yes"
"FACT_MEXEMP_2475","San Luis Potosíの弁護人らは執行時刻について誤った電報を受け取った","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","San Luis PotosíのMaximilian側弁護人らは、処刑が午後6時とする電報を受け取ったが、その後それは誤りで、実際の予定は午後3時だと知らされた。","San Luis PotosíのMaximilian側弁護人らは、処刑が午後6時とする電報を受け取ったが、その後それは誤りで、実際の予定は午後3時だと知らされた。","Source note: San Luis Potosíでの電報受領と時刻訂正。 Japanese note: 助命工作側は、残り時間について混乱した情報を受けていた。","Cautions: 電報の発信元・文面・誤報理由は要確認。 Verification needed: yes.","最後の嘆願へ急ぐ弁護人の焦燥を描ける。","Baron Anton von Magnus; Riva Palacio; Rafael Martínez de la Torre; Maximilian","pardon petitions; death sentence against Maximilian","San Luis Potosí; Querétaro","Juárez government; Prussian legation","miscommunication; last appeal; execution deadline","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","San Luis PotosíのMaximilian側弁護人らは、処刑が午後6時とする電報を受け取ったが、その後それは誤りで、実際の予定は午後3時だと知らされた。","San Luis Potosíでの電報受領と時刻訂正。","助命工作側は、残り時間について混乱した情報を受けていた。","電報の発信元・文面・誤報理由は要確認。","yes"
"FACT_MEXEMP_2476","6月16日正午にMaximilianらは告解と聖体拝領を受けた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","6月16日正午、司祭がMaximilianの告解を聴き、その後Miramónの独房でミサが行われ、Maximilian、Miramón、Mejíaの3人は聖体拝領を受けた。","6月16日正午、司祭がMaximilianの告解を聴き、その後Miramónの独房でミサが行われ、Maximilian、Miramón、Mejíaの3人は聖体拝領を受けた。","Source note: 処刑予定日の正午の宗教儀礼。 Japanese note: 3人は死刑執行前の宗教的準備を済ませた。","Cautions: 宗教儀礼の詳細はカトリック典礼・関係者証言で要確認。 Verification needed: yes.","処刑前の静謐な宗教場面として使える。","Maximilian; Miguel Miramón; Tomás Mejía","death sentence against Maximilian","Querétaro","Catholic Church","Catholic ritual; preparation for death; martyrdom narrative","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","6月16日正午、司祭がMaximilianの告解を聴き、その後Miramónの独房でミサが行われ、Maximilian、Miramón、Mejíaの3人は聖体拝領を受けた。","処刑予定日の正午の宗教儀礼。","3人は死刑執行前の宗教的準備を済ませた。","宗教儀礼の詳細はカトリック典礼・関係者証言で要確認。","yes"
"FACT_MEXEMP_2477","MaximilianはCarlota宛を含む別れの手紙をBaschに書かせた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","処刑予定前の数時間、MaximilianはBaschにCarlota宛を含む別れの手紙を書かせ、自身の死を誇りある兵士・敗れた王として位置づける内容を残した。","処刑予定前の数時間、MaximilianはBaschにCarlota宛を含む別れの手紙を書かせ、自身の死を誇りある兵士・敗れた王として位置づける内容を残した。","Source note: Carlota宛を含む別れの手紙の記述。 Japanese note: Maximilianは死を敗北ではなく、名誉を保った兵士の死として語ろうとした。","Cautions: 手紙の原文・伝達経路・保存状況を要確認。心理は断定しない。 Verification needed: yes.","Carlotaに届かない可能性のある別れの手紙として、悲劇性を強められる。","Maximilian; Samuel Basch; Carlota","death sentence against Maximilian","Querétaro","Mexican Empire","farewell letter; imperial self-fashioning; martyrdom","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑予定前の数時間、MaximilianはBaschにCarlota宛を含む別れの手紙を書かせ、自身の死を誇りある兵士・敗れた王として位置づける内容を残した。","Carlota宛を含む別れの手紙の記述。","Maximilianは死を敗北ではなく、名誉を保った兵士の死として語ろうとした。","手紙の原文・伝達経路・保存状況を要確認。心理は断定しない。","yes"
"FACT_MEXEMP_2478","MaximilianはBaschに結婚指輪と家族への伝言を託した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","処刑予定時刻の約15分前、MaximilianはBaschに別れを告げ、結婚指輪を渡し、Viennaの家族に包囲戦と自分の最期の日々を伝えるよう依頼した。","処刑予定時刻の約15分前、MaximilianはBaschに別れを告げ、結婚指輪を渡し、Viennaの家族に包囲戦と自分の最期の日々を伝えるよう依頼した。","Source note: Baschへの最後の依頼と指輪の託付。 Japanese note: 結婚指輪はCarlota・Habsburg家・死の記憶をつなぐ小道具になる。","Cautions: 具体的な文言は一次証言扱い。指輪の後の所在は要確認。 Verification needed: yes.","指輪を通じて、Querétaroの独房とViennaの王家を接続できる。","Maximilian; Samuel Basch","death sentence against Maximilian","Querétaro; Vienna","House of Habsburg","family memory; relic; dynastic communication","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑予定時刻の約15分前、MaximilianはBaschに別れを告げ、結婚指輪を渡し、Viennaの家族に包囲戦と自分の最期の日々を伝えるよう依頼した。","Baschへの最後の依頼と指輪の託付。","結婚指輪はCarlota・Habsburg家・死の記憶をつなぐ小道具になる。","具体的な文言は一次証言扱い。指輪の後の所在は要確認。","yes"
"FACT_MEXEMP_2479","6月16日午後3時の処刑は実行されず3日延期された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","historical_fact","probable","午後3時になってもMaximilianらは刑場へ連れ出されず、後にPalaciosがSan Luis PotosíのJuárez政府からの電報を読み上げ、死刑執行は3日延期されたと告げた。","午後3時になってもMaximilianらは刑場へ連れ出されず、後にPalaciosがSan Luis PotosíのJuárez政府からの電報を読み上げ、死刑執行は3日延期されたと告げた。","Source note: 午後3時の未執行と3日延期の通知。 Japanese note: 執行延期は助命期待を生んだが、赦免そのものではなかった。","Cautions: 延期理由と正式命令文は要確認。 Verification needed: yes.","処刑直前の沈黙から突然の延期へ転じる劇的場面に使える。","Maximilian; Miguel Miramón; Tomás Mejía; Palacios; Benito Juárez","postponement of execution; death sentence against Maximilian","Querétaro; San Luis Potosí","Juárez government; Republic of Mexico","reprieve; executive decision; execution delay","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","午後3時になってもMaximilianらは刑場へ連れ出されず、後にPalaciosがSan Luis PotosíのJuárez政府からの電報を読み上げ、死刑執行は3日延期されたと告げた。","午後3時の未執行と3日延期の通知。","執行延期は助命期待を生んだが、赦免そのものではなかった。","延期理由と正式命令文は要確認。","yes"
"FACT_MEXEMP_2480","Felix Salm-Salmは執行延期を赦免の前兆と受け取った","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","Felix Salm-Salmは、自身も裁判を待って収監されている中でMaximilianらの執行延期を知り、これを赦免の前触れと解釈して祝ったと叙述される。","Felix Salm-Salmは、自身も裁判を待って収監されている中でMaximilianらの執行延期を知り、これを赦免の前触れと解釈して祝ったと叙述される。","Source note: Felix Salm-Salmの反応を描く箇所。 Japanese note: 延期は彼にとって赦免への希望として受け取られた。","Cautions: 独房内の細部描写は回想録的脚色の可能性がある。 Verification needed: yes.","読者に希望を抱かせつつ、後の結末との落差を作れる。","Felix Salm-Salm; Maximilian","postponement of execution","Querétaro","Mexican Empire","false hope; imprisonment; pardon expectation","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Felix Salm-Salmは、自身も裁判を待って収監されている中でMaximilianらの執行延期を知り、これを赦免の前触れと解釈して祝ったと叙述される。","Felix Salm-Salmの反応を描く箇所。","延期は彼にとって赦免への希望として受け取られた。","独房内の細部描写は回想録的脚色の可能性がある。","yes"
"FACT_MEXEMP_2481","MiramónはConcepción Lombardoに助命嘆願を促した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","執行延期後、Miramónは妻Concepción Lombardoに、子どもたちを連れてQuerétaroへ行き、MaximilianとMiramón自身の助命を嘆願するよう説得し、Agnes Salm-Salmも同行した。","執行延期後、Miramónは妻Concepción Lombardoに、子どもたちを連れてQuerétaroへ行き、MaximilianとMiramón自身の助命を嘆願するよう説得し、Agnes Salm-Salmも同行した。","Source note: 執行延期後の助命運動再開。 Japanese note: Miramónの家族悲劇とMaximilian助命運動が重なる。","Cautions: Concepción Lombardoの動機・発言・実際の到着時刻は要確認。 Verification needed: yes.","子連れの妻が嘆願に向かう場面は、政治裁判に家族の感情を接続できる。","Miguel Miramón; Concepción Lombardo; Agnes Salm-Salm; Maximilian","pardon petitions; postponement of execution","Querétaro","Mexican Empire","family appeal; female mediation; mercy petition","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","執行延期後、Miramónは妻Concepción Lombardoに、子どもたちを連れてQuerétaroへ行き、MaximilianとMiramón自身の助命を嘆願するよう説得し、Agnes Salm-Salmも同行した。","執行延期後の助命運動再開。","Miramónの家族悲劇とMaximilian助命運動が重なる。","Concepción Lombardoの動機・発言・実際の到着時刻は要確認。","yes"
"FACT_MEXEMP_2482","弁護人らは秘跡後の処刑を二重の死として抗議した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","Maximilian側の弁護人らは、Maximilian、Miramón、Mejíaが告解と秘跡を受けて精神的にはすでに死んだとして、改めて処刑するのは二度死なせるに等しいと抗議した。","Maximilian側の弁護人らは、Maximilian、Miramón、Mejíaが告解と秘跡を受けて精神的にはすでに死んだとして、改めて処刑するのは二度死なせるに等しいと抗議した。","Source note: 秘跡後の処刑に対する弁護側抗議。 Japanese note: 法的主張というより、宗教的・道徳的訴えとして整理できる。","Cautions: 弁護人の正式文書の内容は要確認。 Verification needed: yes.","カトリック的死生観を助命論に転用する場面として使える。","Maximilian; Miguel Miramón; Tomás Mejía; Riva Palacio; Rafael Martínez de la Torre","pardon petitions; death sentence against Maximilian","San Luis Potosí; Querétaro","Juárez government; Catholic Church","Catholic morality; legal appeal; mercy","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilian側の弁護人らは、Maximilian、Miramón、Mejíaが告解と秘跡を受けて精神的にはすでに死んだとして、改めて処刑するのは二度死なせるに等しいと抗議した。","秘跡後の処刑に対する弁護側抗議。","法的主張というより、宗教的・道徳的訴えとして整理できる。","弁護人の正式文書の内容は要確認。","yes"
"FACT_MEXEMP_2483","MagnusはPrussia・欧州・United Statesの助命希望を訴えた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","MagnusはJuárez政府に対し、Prussia、欧州、United StatesがMaximilianの助命を望んでいると訴えた。","MagnusはJuárez政府に対し、Prussia、欧州、United StatesがMaximilianの助命を望んでいると訴えた。","Source note: Magnusによる助命要請。 Japanese note: Magnusは国際世論を根拠にJuárez政府へ助命を迫った。","Cautions: 「欧州」「United States」の意思が実際にどの政府・人物を指すかは要確認。Maximilian助命の願望と公式方針を混同しない。 Verification needed: yes.","メキシコ国内裁判に国際政治が覆いかぶさる場面として使える。","Baron Anton von Magnus; Maximilian; Benito Juárez","pardon petitions","San Luis Potosí","Prussian legation; Juárez government; United States","diplomatic pressure; mercy appeal; international opinion","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","MagnusはJuárez政府に対し、Prussia、欧州、United StatesがMaximilianの助命を望んでいると訴えた。","Magnusによる助命要請。","Magnusは国際世論を根拠にJuárez政府へ助命を迫った。","「欧州」「United States」の意思が実際にどの政府・人物を指すかは要確認。Maximilian助命の願望と公式方針を混同しない。","yes"
"FACT_MEXEMP_2484","MaximilianはMejíaとMiramónの赦免を大統領に求めた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 305/400ページ","No.4305/7062","スクリーンショット 2026-05-31 13.11.44.png","primary_testimony","probable","執行延期後、Maximilianは大統領に電報を送り、MejíaとMiramónの赦免を求め、犠牲が必要なら自分だけにすべきだと訴えた。","執行延期後、Maximilianは大統領に電報を送り、MejíaとMiramónの赦免を求め、犠牲が必要なら自分だけにすべきだと訴えた。","Source note: Maximilian自身によるMejía・Miramón助命電報。 Japanese note: Maximilianは自身の処刑を受け入れつつ、部下2人の赦免を求めたと叙述される。","Cautions: 電報文の原文と送達状況は要確認。自己犠牲像は後世の美化も混じり得る。 Verification needed: yes.","最期の皇帝的責任感を示す場面として使える。","Maximilian; Tomás Mejía; Miguel Miramón; Benito Juárez","pardon petitions; postponement of execution","Querétaro; San Luis Potosí","Juárez government; Mexican Empire","self-sacrifice; imperial honor; clemency","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","執行延期後、Maximilianは大統領に電報を送り、MejíaとMiramónの赦免を求め、犠牲が必要なら自分だけにすべきだと訴えた。","Maximilian自身によるMejía・Miramón助命電報。","Maximilianは自身の処刑を受け入れつつ、部下2人の赦免を求めたと叙述される。","電報文の原文と送達状況は要確認。自己犠牲像は後世の美化も混じり得る。","yes"
