id,title,status,created,updated,tags,source_id,chapter,page,kindle_location,screenshot_file,evidence_category,confidence,claim,summary,evidence_note,limitations,creative_use,people,events,places,organizations,themes,related_fact_cards,related_questions,type,source_title,statement,source_note,japanese_note,cautions,verification_needed
FACT_MEXEMP_2350,Escobedoの回答,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,primary_testimony,probable,Escobedoは、全員の運命はJuárez政府が決めると答えた。,Escobedoは、全員の運命はJuárez政府が決めると答えた。,Source note: Juárez government Japanese note: 共和派正統政府の判断へ処遇を委ねる回答として整理する。,Cautions: 回答の正確な文言は要確認。 Verification needed: yes.,個人対個人ではなく国家権力への移行として使える。,Maximilian; Mariano Escobedo; Benito Juárez,Surrender of Maximilian; Capture of Maximilian,Querétaro,Republic of Mexico; Juárez government; Mexican Empire,republican victory; surrender; imperial legitimacy,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Escobedoは、全員の運命はJuárez政府が決めると答えた。,Juárez government,共和派正統政府の判断へ処遇を委ねる回答として整理する。,回答の正確な文言は要確認。,yes
FACT_MEXEMP_2351,修道院内での拘禁,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,historical_fact,probable,Maximilianは修道院へ戻され、以前の部屋が牢房となり、Salm-Salm、Blasio、他の将校らとともに置かれた。,Maximilianは修道院へ戻され、以前の部屋が牢房となり、Salm-Salm、Blasio、他の将校らとともに置かれた。,Source note: former room Japanese note: 皇帝司令部から牢房への転換として整理する。,Cautions: 同室者と拘禁場所の詳細は要確認。 Verification needed: yes.,権威の空間が牢獄へ変わる描写に使える。,Maximilian; Prince Felix Salm-Salm; José Luis Blasio,Capture of Maximilian; Fall of Querétaro,Convent of Santa Cruz; La Cruz,Mexican Empire; Republic of Mexico; Juárez government,capture; military collapse; imperial legitimacy,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Maximilianは修道院へ戻され、以前の部屋が牢房となり、Salm-Salm、Blasio、他の将校らとともに置かれた。,former room,皇帝司令部から牢房への転換として整理する。,同室者と拘禁場所の詳細は要確認。,yes
FACT_MEXEMP_2352,Baschとの再会,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,primary_testimony,probable,修道院脱出前に捕らえられたBaschはMaximilianと再会し、Maximilianは医師を抱きしめて涙を流したとされる。,修道院脱出前に捕らえられたBaschはMaximilianと再会し、Maximilianは医師を抱きしめて涙を流したとされる。,Source note: Basch Japanese note: Basch回想に由来する可能性が高い。,Cautions: 感情描写は証言者の視点と後世の殉教的叙述を留保する。 Verification needed: yes.,皇帝の自己制御が崩れる場面として使える。,Maximilian; Samuel Basch,Capture of Maximilian; Fall of Querétaro,Convent of Santa Cruz,Mexican Empire; Republic of Mexico,witness reliability; martyrdom framing; capture,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,修道院脱出前に捕らえられたBaschはMaximilianと再会し、Maximilianは医師を抱きしめて涙を流したとされる。,Basch,Basch回想に由来する可能性が高い。,感情描写は証言者の視点と後世の殉教的叙述を留保する。,yes
FACT_MEXEMP_2353,流血回避とEscobedo評価,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,primary_testimony,probable,Maximilianは、さらなる流血なしに事態が進んだことに満足し、Escobedoの態度を評価したとされる。,Maximilianは、さらなる流血なしに事態が進んだことに満足し、Escobedoの態度を評価したとされる。,Source note: Escobedo behaved Japanese note: Escobedo評価はMaximilian側証言を通じた描写として扱う。,Cautions: 共和派側の公式記録と照合する。 Verification needed: yes.,敵将への評価を通じて政治的反転を示せる。,Maximilian; Mariano Escobedo,Capture of Maximilian; Surrender of Maximilian,Convent of Santa Cruz; Querétaro,Republic of Mexico; Juárez government; Mexican Empire,republican victory; witness reliability; surrender,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Maximilianは、さらなる流血なしに事態が進んだことに満足し、Escobedoの態度を評価したとされる。,Escobedo behaved,Escobedo評価はMaximilian側証言を通じた描写として扱う。,共和派側の公式記録と照合する。,yes
FACT_MEXEMP_2354,赤痢と阿片丸薬,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,primary_testimony,probable,Maximilianは赤痢による痛みに苦しんでおり、朝に寝台脇から持ち出した阿片丸薬を携えていたとBaschが気づいた。,Maximilianは赤痢による痛みに苦しんでおり、朝に寝台脇から持ち出した阿片丸薬を携えていたとBaschが気づいた。,Source note: opium pills Japanese note: 身体状態と医師の観察を分けて扱う。,Cautions: 医療描写はBaschの記録範囲を要確認。 Verification needed: yes.,身体的苦痛が政治的崩壊と重なる描写に使える。,Maximilian; Samuel Basch,Capture of Maximilian,Convent of Santa Cruz,Mexican Empire,witness reliability; martyrdom framing; illness,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Maximilianは赤痢による痛みに苦しんでおり、朝に寝台脇から持ち出した阿片丸薬を携えていたとBaschが気づいた。,opium pills,身体状態と医師の観察を分けて扱う。,医療描写はBaschの記録範囲を要確認。,yes
FACT_MEXEMP_2355,Shawcrossによる裏切りの明示,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,author_interpretation,confirmed,Shawcrossはこの場面で、Maximilianは正しく、彼は裏切られていたと明示的に叙述する。,Shawcrossはこの場面で、Maximilianは正しく、彼は裏切られていたと明示的に叙述する。,Source note: betrayed Japanese note: 著者の叙述判断としてFactと分ける。,Cautions: Lópezの個別行為や報酬説とは混同しない。 Verification needed: no.,読者に裏切り解釈を提示する転換点として使える。,Maximilian; Miguel López,López betrayal narrative; Fall of Querétaro,Querétaro; Convent of Santa Cruz,Mexican Empire; Republic of Mexico,betrayal; author interpretation; witness reliability,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Shawcrossはこの場面で、Maximilianは正しく、彼は裏切られていたと明示的に叙述する。,betrayed,著者の叙述判断としてFactと分ける。,Lópezの個別行為や報酬説とは混同しない。,no
FACT_MEXEMP_2356,Lópezの共和派陣営入り,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,historical_fact,probable,Miguel Lópezは前夜、Empress’ Regimentの指揮官として共和派陣営へ入り、Maximilianの仲介者を称したとされる。,Miguel Lópezは前夜、Empress’ Regimentの指揮官として共和派陣営へ入り、Maximilianの仲介者を称したとされる。,Source note: previous night Japanese note: 5月15日未明直前の行動として整理する。,Cautions: Lópezの身分と仲介者主張の出典は要確認。 Verification needed: yes.,裏切りか交渉かを曖昧にした接触場面として使える。,Miguel López; Maximilian,López betrayal narrative; Fall of Querétaro,Querétaro; Convent of Santa Cruz,Empress’ Regiment; Republic of Mexico; Mexican Empire,betrayal; witness reliability; military collapse,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Miguel Lópezは前夜、Empress’ Regimentの指揮官として共和派陣営へ入り、Maximilianの仲介者を称したとされる。,previous night,5月15日未明直前の行動として整理する。,Lópezの身分と仲介者主張の出典は要確認。,yes
FACT_MEXEMP_2357,修道院引き渡し提案,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,primary_testimony,probable,Lópezは、Maximilianが自由にされるなら修道院を引き渡すと申し出たが、Escobedoは無条件降伏以外を受け入れなかったとされる。,Lópezは、Maximilianが自由にされるなら修道院を引き渡すと申し出たが、Escobedoは無条件降伏以外を受け入れなかったとされる。,Source note: unconditional surrender Japanese note: 交渉内容とEscobedoの拒否を分けて扱う。,Cautions: 提案条件とEscobedo回答の一次資料が必要。 Verification needed: yes.,救出交渉にも裏切りにも読める曖昧な場面として使える。,Miguel López; Maximilian; Mariano Escobedo,López betrayal narrative; Fall of Querétaro; Capture of Maximilian,Convent of Santa Cruz; Querétaro,Republic of Mexico; Mexican Empire; Juárez government,betrayal; surrender; witness reliability,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Lópezは、Maximilianが自由にされるなら修道院を引き渡すと申し出たが、Escobedoは無条件降伏以外を受け入れなかったとされる。,unconditional surrender,交渉内容とEscobedoの拒否を分けて扱う。,提案条件とEscobedo回答の一次資料が必要。,yes
FACT_MEXEMP_2358,Lópezへの命の保証と3万ドル報酬説,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,variant_disputed,uncertain,Lópezが自由派部隊を皇帝司令部へ導くなら、命を保証され、3万ドルを得るという対案があったとされる。,Lópezが自由派部隊を皇帝司令部へ導くなら、命を保証され、3万ドルを得るという対案があったとされる。,"Source note: $30,000 Japanese note: 報酬説は断定せず異説扱いにする。",Cautions: 金銭報酬と命の保証は人物評価を左右するため要クロスチェック。 Verification needed: yes.,裏切り動機の候補として使えるが断定しない。,Miguel López; Mariano Escobedo,López betrayal narrative; Fall of Querétaro,Convent of Santa Cruz; Querétaro,Republic of Mexico; Mexican Empire,betrayal; variant disputed; witness reliability,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Lópezが自由派部隊を皇帝司令部へ導くなら、命を保証され、3万ドルを得るという対案があったとされる。,"$30,000",報酬説は断定せず異説扱いにする。,金銭報酬と命の保証は人物評価を左右するため要クロスチェック。,yes
FACT_MEXEMP_2359,5月15日午前3時のRincón y Gallardoとの接触,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,historical_fact,probable,1867年5月15日午前3時、Lópezは自由派部隊分遣隊長José Rincón y Gallardoと会い、修道院敷地内へ導いたとされる。,1867年5月15日午前3時、Lópezは自由派部隊分遣隊長José Rincón y Gallardoと会い、修道院敷地内へ導いたとされる。,Source note: May 15 Japanese note: 時刻が明示された修道院占拠の起点として整理する。,Cautions: Rincón y Gallardoの階級と部隊名は要確認。 Verification needed: yes.,未明の密かな誘導場面として使える。,Miguel López; José Rincón y Gallardo,López betrayal narrative; Fall of Querétaro; Capture of Maximilian,Convent of Santa Cruz; Querétaro,Republic of Mexico; liberal forces; Mexican Empire,betrayal; military collapse; republican victory,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,1867年5月15日午前3時、Lópezは自由派部隊分遣隊長José Rincón y Gallardoと会い、修道院敷地内へ導いたとされる。,May 15,時刻が明示された修道院占拠の起点として整理する。,Rincón y Gallardoの階級と部隊名は要確認。,yes
FACT_MEXEMP_2360,皇帝衛兵への待機命令,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,historical_fact,probable,Lópezは修道院敷地内で皇帝の衛兵に武器を置く、または戦闘を控えるよう命じ、自由派部隊が敷地を占拠するのを可能にしたとされる。,Lópezは修道院敷地内で皇帝の衛兵に武器を置く、または戦闘を控えるよう命じ、自由派部隊が敷地を占拠するのを可能にしたとされる。,Source note: guards Japanese note: 衛兵への命令は報酬説や警告行動と分ける。,Cautions: 命令の文言と衛兵側の反応は要確認。 Verification needed: yes.,戦わない命令が陥落を決定づける場面として使える。,Miguel López,López betrayal narrative; Fall of Querétaro; Capture of Maximilian,Convent of Santa Cruz,Empress’ Regiment; Mexican Empire; Republic of Mexico,betrayal; military collapse; surrender,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,Lópezは修道院敷地内で皇帝の衛兵に武器を置く、または戦闘を控えるよう命じ、自由派部隊が敷地を占拠するのを可能にしたとされる。,guards,衛兵への命令は報酬説や警告行動と分ける。,命令の文言と衛兵側の反応は要確認。,yes
FACT_MEXEMP_2361,LópezによるSalm-Salmへの警告,draft,2026-06-10,2026-06-10,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 290/400ページ,No.4109/7062,スクリーンショット 2026-05-31 13.11.29.png,primary_testimony,probable,敷地が占拠された後、LópezはSalm-Salmの部屋へ走り、敵が迫っていると叫んだとされる。,敷地が占拠された後、LópezはSalm-Salmの部屋へ走り、敵が迫っていると叫んだとされる。,Source note: Salm-Salm room Japanese note: 警告行動は修道院引き渡しや衛兵命令と分ける。,Cautions: Salm-Salm回想の自己正当化可能性を留保する。 Verification needed: yes.,裏切りの中に残る警告行動として曖昧さを出せる。,Miguel López; Prince Felix Salm-Salm,López betrayal narrative; Fall of Querétaro,Convent of Santa Cruz,Mexican Empire; Republic of Mexico,betrayal; witness reliability; military collapse,,,fact_card,The Last Emperor of Mexico: A Disaster in the New World,敷地が占拠された後、LópezはSalm-Salmの部屋へ走り、敵が迫っていると叫んだとされる。,Salm-Salm room,警告行動は修道院引き渡しや衛兵命令と分ける。,Salm-Salm回想の自己正当化可能性を留保する。,yes
