"id","title","status","created","updated","tags","source_id","chapter","section","page","printed_page","archive_page","kindle_location","screenshot_file","evidence_category","confidence","claim","summary","evidence_note","limitations","creative_use","people","events","places","organizations","themes","related_fact_cards","related_questions","source_title","author","source_note","japanese_note","cautions","verification_needed","related_capture"
"FACT_HAMNETT_JUAREZ_0161","Gómez Farías改革実験はSpanish EnlightenmentとCádiz constitutionalismの政策化を試みた","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;gomez-farias","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、1833–1834年のValentín Gómez Faríasによる自由主義実験がSpanish EnlightenmentとCádiz constitutionalismに由来する政策を実行しようとしたと述べている。","Hamnettは、1833–1834年のValentín Gómez Faríasによる自由主義実験がSpanish EnlightenmentとCádiz constitutionalismに由来する政策を実行しようとしたと述べている。","Source note: 1833-1834年改革実験の思想的系譜に関する著者整理。 Japanese note: Spanish Enlightenment / Cadiz Constitutionalismは短語確認。","Cautions: 具体的政策とChurch側反応は要確認。 Verification needed: yes","Juárez期Reforma以前の改革実験として配置できる。","Valentin Gomez Farias;Jose Maria Luis Mora;Lorenzo de Zavala","Gomez Farias Liberal Experiment","Mexico","Liberal Regime;Catholic Church","Spanish Enlightenment;Cadiz Constitutionalism;Liberal Reform;Church-state relations","","","Juárez","Brian R. Hamnett","1833-1834年改革実験の思想的系譜に関する著者整理。","Spanish Enlightenment / Cadiz Constitutionalismは短語確認。","具体的政策とChurch側反応は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0162","Gómez Farías政権とCatholic Churchの関係悪化は自由主義改革の性格を示した","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;church-state","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、Gómez Farías自由主義政権とCatholic Churchの関係悪化が、その政権の政策的性格をよく示していたと述べている。","Hamnettは、Gómez Farías自由主義政権とCatholic Churchの関係悪化が、その政権の政策的性格をよく示していたと述べている。","Source note: Church-state conflictに関する著者評価。 Japanese note: 関係悪化を自由主義実験の性格表示として扱う。","Cautions: 具体的政策・教会側反応・地域差は要確認。 Verification needed: yes","Churchとの対立をReforma前史として描ける。","Valentin Gomez Farias","Gomez Farias Liberal Experiment","Mexico","Catholic Church;Liberal Regime","Church-state relations;Liberal Anticlericalism;Secularization","","","Juárez","Brian R. Hamnett","Church-state conflictに関する著者評価。","関係悪化を自由主義実験の性格表示として扱う。","具体的政策・教会側反応・地域差は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0163","Santa Annaは1834年5月にGómez Farías自由主義体制を終わらせた","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;santa-anna-1834","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","historical_fact","probable","Hamnettは、分極化した世論がSanta Annaの再介入を招き、彼が1834年5月にGómez Farías自由主義体制を終わらせたと述べている。","Hamnettは、分極化した世論がSanta Annaの再介入を招き、彼が1834年5月にGómez Farías自由主義体制を終わらせたと述べている。","Source note: 1834年5月のSanta Anna再介入に関する叙述。 Japanese note: 世論分極化の因果はHamnettの整理。","Cautions: 介入の正確な日付、政治過程、世論の構成は要確認。 Verification needed: yes","改革実験が軍事政治によって停止される場面として使える。","Antonio Lopez de Santa Anna;Valentin Gomez Farias","Gomez Farias Liberal Experiment;Santa Anna Intervention of May 1834","Mexico","Liberal Regime","Military Politics;Liberal Anticlericalism;Factionalism","","","Juárez","Brian R. Hamnett","1834年5月のSanta Anna再介入に関する叙述。","世論分極化の因果はHamnettの整理。","介入の正確な日付、政治過程、世論の構成は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0164","自由主義的反教権政策は1850年代後半のReformaまで抑え込まれた","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;anticlericalism","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、1834年のGómez Farías体制終息により、自由主義的反教権政策が1850年代後半のReformaまで一世代にわたり抑え込まれたと述べている。","Hamnettは、1834年のGómez Farías体制終息により、自由主義的反教権政策が1850年代後半のReformaまで一世代にわたり抑え込まれたと述べている。","Source note: 1834年からReformaまでの政策継続性に関する著者整理。 Japanese note: 一世代の抑制という時間幅はHamnettの評価。","Cautions: Reforma時期区分と具体政策は要確認。 Verification needed: yes","Juárez期Reformaを突然の断絶ではなく先行実験の再開として描ける。","Valentin Gomez Farias;Antonio Lopez de Santa Anna;Benito Juarez","Gomez Farias Liberal Experiment;Reforma","Mexico","Catholic Church;Liberal Party","Liberal Anticlericalism;Church-state relations;Liberal Reform","","","Juárez","Brian R. Hamnett","1834年からReformaまでの政策継続性に関する著者整理。","一世代の抑制という時間幅はHamnettの評価。","Reforma時期区分と具体政策は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0165","1834–1836年の自由主義と連邦制の崩壊は第一中央集権実験へつながった","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;centralism","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","historical_fact","probable","Hamnettは、初期自由主義と連邦制の1834–1836年の崩壊が、1836–1846年の第一中央集権実験につながったと述べている。","Hamnettは、初期自由主義と連邦制の1834–1836年の崩壊が、1836–1846年の第一中央集権実験につながったと述べている。","Source note: 1834-1836年の崩壊と中央集権実験の接続。 Japanese note: 時期区分はHamnettの整理として扱う。","Cautions: 1834-1836年の制度変化と1846年までの区分は要確認。 Verification needed: yes","centralism / federalismの振幅を帝政前史として置ける。","Antonio Lopez de Santa Anna","First Centralist Experiment;Siete Leyes 1836","Mexico","Centralist Regime","federalism;Centralism;Constitutionalism","","","Juárez","Brian R. Hamnett","1834-1836年の崩壊と中央集権実験の接続。","時期区分はHamnettの整理として扱う。","1834-1836年の制度変化と1846年までの区分は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0166","1836年のSiete Leyesは中央集権体制の憲法的基礎を成文化しようとした","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;siete-leyes","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","historical_fact","probable","Hamnettは、1836年のSiete Leyesが新しい中央集権体制の憲法的基礎を成文化しようとしたと述べている。","Hamnettは、1836年のSiete Leyesが新しい中央集権体制の憲法的基礎を成文化しようとしたと述べている。","Source note: Siete Leyesの制度的位置づけ。 Japanese note: Siete Leyesは短語メモとして保持。","Cautions: 条文構造、中央集権制度の具体内容は要確認。 Verification needed: yes","制度文書をめぐる争いとしてcentralismを描ける。","","Siete Leyes 1836","Mexico","Centralist Regime","Centralism;Constitutionalism","","","Juárez","Brian R. Hamnett","Siete Leyesの制度的位置づけ。","Siete Leyesは短語メモとして保持。","条文構造、中央集権制度の具体内容は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0167","Hamnettは派閥抗争とpersonalismを憲法政治の外部ではなく内部で機能したものと見る","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;personalism","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、メキシコの派閥抗争とpersonalismを憲法上の対立と単純に対置せず、むしろ憲法主義的文脈の内部で機能したものと解釈している。","Hamnettは、メキシコの派閥抗争とpersonalismを憲法上の対立と単純に対置せず、むしろ憲法主義的文脈の内部で機能したものと解釈している。","Source note: factionalism / personalismとconstitutional politicsの関係に関する著者解釈。 Japanese note: 単純な無秩序論を避けるための基礎カード。","Cautions: 憲法政治とpersonalismの関係は他ページにも続く。 Verification needed: yes","思想だけでなく人間関係・恩顧・地域利害が政治を動かす描写に使える。","Nicolas Bravo;Vicente Guerrero;Anastasio Bustamante;Antonio Lopez de Santa Anna","Post Independence Constitutional Conflicts","Mexico","","Constitutionalism;Factionalism;Personalism","","","Juárez","Brian R. Hamnett","factionalism / personalismとconstitutional politicsの関係に関する著者解釈。","単純な無秩序論を避けるための基礎カード。","憲法政治とpersonalismの関係は他ページにも続く。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0168","Hamnettは19世紀前半のdictatorshipを20世紀型独裁と区別する","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;dictatorship","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、1840年頃のdictatorshipは1940年頃のdictatorshipとは意味が大きく異なると述べ、19世紀前半の独裁概念を20世紀型独裁と区別している。","Hamnettは、1840年頃のdictatorshipは1940年頃のdictatorshipとは意味が大きく異なると述べ、19世紀前半の独裁概念を20世紀型独裁と区別している。","Source note: dictatorship概念への著者の留保。 Japanese note: 現代的独裁概念の投影を避ける。","Cautions: dictatorshipの用語史・制度的範囲は要確認。 Verification needed: yes","Santa AnnaやJuárezの非常措置を単純な近代独裁概念で描かないための補助線。","Simon Bolivar;Antonio Lopez de Santa Anna","Nineteenth Century Latin American Dictatorships","Latin America","","Dictatorship;Republicanism;Constitutionalism","","","Juárez","Brian R. Hamnett","dictatorship概念への著者の留保。","現代的独裁概念の投影を避ける。","dictatorshipの用語史・制度的範囲は要確認。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0169","HamnettはBolívarの独裁を共和制救済の危機対応として説明する","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;bolivar-dictatorship","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、Simón Bolívarのdictatorshipを、ローマ共和政の伝統における危機対応として、共和制を救済する試みだったと説明している。","Hamnettは、Simón Bolívarのdictatorshipを、ローマ共和政の伝統における危機対応として、共和制を救済する試みだったと説明している。","Source note: Bolívar型dictatorshipの概念説明。 Japanese note: ローマ共和政的危機対応という整理はHamnettの解釈。","Cautions: Bolívar各期の制度実態は別途確認する。 Verification needed: yes","共和国救済を掲げる非常権限の語彙として比較できる。","Simon Bolivar","Bolivar Dictatorships","Spanish America;Latin America","","Dictatorship;Republicanism;Constitutionalism;Roman Republic","","","Juárez","Brian R. Hamnett","Bolívar型dictatorshipの概念説明。","ローマ共和政的危機対応という整理はHamnettの解釈。","Bolívar各期の制度実態は別途確認する。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0170","Santa Annaは独裁志向を見せたが軍事的基盤と一貫性を欠いた","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;santa-anna-dictatorship","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","probable","Hamnettは、Santa Annaが時に独裁を望んだ可能性を認めつつ、それを支える軍事的基盤がなく、本人も一貫した目的を欠いていたと述べている。","Hamnettは、Santa Annaが時に独裁を望んだ可能性を認めつつ、それを支える軍事的基盤がなく、本人も一貫した目的を欠いていたと述べている。","Source note: Santa Annaの独裁志向と限界に関する著者評価。 Japanese note: Santa Anna全政権を一括して独裁化しない。","Cautions: 各政権の制度的性格を個別に確認する。 Verification needed: yes","Santa Annaを万能の独裁者ではなく、軍事的・政治的制約を抱えた介入者として描ける。","Antonio Lopez de Santa Anna","Santa Anna Regimes","Mexico","Mexican Army","Dictatorship;Military Politics;Personalism","","","Juárez","Brian R. Hamnett","Santa Annaの独裁志向と限界に関する著者評価。","Santa Anna全政権を一括して独裁化しない。","各政権の制度的性格を個別に確認する。","yes","CAP_HAMNETT_JUAREZ_0010"
"FACT_HAMNETT_JUAREZ_0171","Santa Annaの1842–1844年独裁はHamnettによれば強圧的ではなかった","draft","2026-06-21","2026-06-21","fact-card;hamnett;juarez;chapter1;santa-anna-1842-1844","SRC_HAMNETT_1994_JUAREZ","Chapter 1","The Politics of Fragmentation","printed page 14-15","14-15","/page/14/mode/2up; Page 14 (29/323)","","スクリーンショット 2026-06-13 17.22.58.jpeg","author_interpretation","uncertain","Hamnettは、Santa Annaの1842–1844年のdictatorshipを、ほとんど抑圧的ではなかったと評価している。","Hamnettは、Santa Annaの1842–1844年のdictatorshipを、ほとんど抑圧的ではなかったと評価している。","Source note: scarcely oppressiveという著者評価。 Japanese note: 抑圧性の評価は異論確認が必要。","Cautions: 抑圧の有無・程度は別史料で確認する。 Verification needed: yes","19世紀型dictatorshipを一枚岩にしない留保として使える。","Antonio Lopez de Santa Anna","Santa Anna Dictatorship of 1842 1844;Bases Organicas 1843","Mexico","Centralist Regime","Dictatorship;Centralism;Constitutionalism","","","Juárez","Brian R. Hamnett","scarcely oppressiveという著者評価。","抑圧性の評価は異論確認が必要。","抑圧の有無・程度は別史料で確認する。","yes","CAP_HAMNETT_JUAREZ_0010"
