"id","title","status","created","updated","tags","source_id","chapter","page","kindle_location","screenshot_file","evidence_category","confidence","claim","summary","evidence_note","limitations","creative_use","people","events","places","organizations","themes","related_fact_cards","related_questions","type","source_title","statement","source_note","japanese_note","cautions","verification_needed"
"FACT_MEXEMP_2498","Maximilianは処刑前夜に『キリストに倣いて』を読んだ","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは処刑前夜、Thomas à Kempisの『キリストに倣いて』を読んだ後、午後10時頃に眠りについた。","Maximilianは処刑前夜、Thomas à Kempisの『キリストに倣いて』を読んだ後、午後10時頃に眠りについた。","Source note: Imitation of Christ. Japanese note: 宗教的な死の準備として描かれる。","Cautions: 読書場面はBasch等の証言確認が必要。 Verification needed: yes.","処刑前夜の静謐な場面に使える。","Maximilian; Thomas à Kempis","Execution of Maximilian, Miramón and Mejía","Querétaro","Catholic Church","Catholic devotion; death preparation; martyrdom narrative","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは処刑前夜、Thomas à Kempisの『キリストに倣いて』を読んだ後、午後10時頃に眠りについた。","Imitation of Christ","宗教的な死の準備として描かれる。","読書場面はBasch等の証言確認が必要。","yes"
"FACT_MEXEMP_2499","Escobedoは処刑前夜にMaximilianへ最後の敬意を示すため訪れた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","処刑前夜、Escobedoは赦免を告げるためではなく、最後の敬意を示すためMaximilianのもとを訪れた。","処刑前夜、Escobedoは赦免を告げるためではなく、最後の敬意を示すためMaximilianのもとを訪れた。","Source note: no reprieve. Japanese note: 赦免ではない訪問として明示される。","Cautions: 訪問の意図は証言・著者整理に依存。 Verification needed: yes.","希望を一瞬想起させて打ち消す演出に使える。","Mariano Escobedo; Maximilian; Samuel Basch","Execution of Maximilian, Miramón and Mejía","Querétaro","republican forces; Juárez government","military courtesy; execution protocol","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑前夜、Escobedoは赦免を告げるためではなく、最後の敬意を示すためMaximilianのもとを訪れた。","no reprieve","赦免ではない訪問として明示される。","訪問の意図は証言・著者整理に依存。","yes"
"FACT_MEXEMP_2500","Maximilianは処刑当日早朝に告解者を迎えた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは処刑当日の午前3時半に目覚め、その後まもなく告解者を迎えた。","Maximilianは処刑当日の午前3時半に目覚め、その後まもなく告解者を迎えた。","Source note: three thirty. Japanese note: 処刑当日早朝の宗教儀礼準備。","Cautions: 時刻は証言ベース。 Verification needed: yes.","朝の静けさと死の接近を描く素材。","Maximilian","Execution of Maximilian, Miramón and Mejía","Querétaro","Catholic Church","confession; Catholic ritual; death preparation","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは処刑当日の午前3時半に目覚め、その後まもなく告解者を迎えた。","three thirty","処刑当日早朝の宗教儀礼準備。","時刻は証言ベース。","yes"
"FACT_MEXEMP_2501","Maximilian、Miramón、Mejíaは処刑当日午前5時にミサを聴いた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","処刑当日午前5時、MaximilianはMiramón、Mejíaと共にミサを聴き、その後朝食をとった。","処刑当日午前5時、MaximilianはMiramón、Mejíaと共にミサを聴き、その後朝食をとった。","Source note: five o'clock mass. Japanese note: 三人が最後の朝を宗教儀礼で迎えた。","Cautions: 食事内容など細部は回想録的脚色に注意。 Verification needed: yes.","共同の死を前にした三人の連帯を描ける。","Maximilian; Miguel Miramón; Tomás Mejía","Execution of Maximilian, Miramón and Mejía","Querétaro","Catholic Church","mass; Catholic ritual; final morning","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑当日午前5時、MaximilianはMiramón、Mejíaと共にミサを聴き、その後朝食をとった。","five o'clock mass","三人が最後の朝を宗教儀礼で迎えた。","食事内容など細部は回想録的脚色に注意。","yes"
"FACT_MEXEMP_2502","三人はCerro de las Campanasへ馬車で連行された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","historical_fact","probable","Maximilian、Miramón、Mejíaは処刑のため、馬車でCerro de las Campanasへ連行された。","Maximilian、Miramón、Mejíaは処刑のため、馬車でCerro de las Campanasへ連行された。","Source note: Cerro de las Campanas. Japanese note: 処刑場が明確に示される。","Cautions: 経路や時刻は別史料で確認。 Verification needed: yes.","場所カード・処刑場面の基礎情報。","Maximilian; Miguel Miramón; Tomás Mejía","Execution of Maximilian, Miramón and Mejía","Querétaro; Cerro de las Campanas","republican forces; firing squad","execution site; public punishment","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilian、Miramón、Mejíaは処刑のため、馬車でCerro de las Campanasへ連行された。","Cerro de las Campanas","処刑場が明確に示される。","経路や時刻は別史料で確認。","yes"
"FACT_MEXEMP_2503","Maximilianは結婚指輪を再びBaschへ託した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","処刑場へ向かう直前、Maximilianは結婚指輪を外し、二度目にBaschへ託した。","処刑場へ向かう直前、Maximilianは結婚指輪を外し、二度目にBaschへ託した。","Source note: wedding ring. Japanese note: 99枚目で託した指輪が再び言及される。","Cautions: Basch証言確認が必要。 Verification needed: yes.","指輪をCarlotaとの絆・帝政の遺物として扱える。","Maximilian; Samuel Basch; Carlota","Execution of Maximilian, Miramón and Mejía","Querétaro","Mexican Empire","marital symbol; farewell; relic","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑場へ向かう直前、Maximilianは結婚指輪を外し、二度目にBaschへ託した。","wedding ring","99枚目で託した指輪が再び言及される。","Basch証言確認が必要。","yes"
"FACT_MEXEMP_2504","BaschはMaximilianに同行できないほど動揺した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","BaschはMaximilianが処刑場へ向かう場面で感情を抑えられず、部屋の外まで同行できなかったとされる。","BaschはMaximilianが処刑場へ向かう場面で感情を抑えられず、部屋の外まで同行できなかったとされる。","Source note: Basch broke down. Japanese note: Baschの感情描写。","Cautions: 感情描写は証言者の自己演出もあり得る。 Verification needed: yes.","主君と侍医の別離場面に使える。","Samuel Basch; Maximilian","Execution of Maximilian, Miramón and Mejía","Querétaro","Mexican Empire","witness emotion; loyalty; farewell","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","BaschはMaximilianが処刑場へ向かう場面で感情を抑えられず、部屋の外まで同行できなかったとされる。","Basch broke down","Baschの感情描写。","感情描写は証言者の自己演出もあり得る。","yes"
"FACT_MEXEMP_2505","MaximilianはMiramónとMejíaに準備ができたか尋ねた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは処刑場へ向かう前、廊下で待つMiramónとMejíaに準備ができたか尋ね、二人を抱擁した。","Maximilianは処刑場へ向かう前、廊下で待つMiramónとMejíaに準備ができたか尋ね、二人を抱擁した。","Source note: ready, gentlemen. Japanese note: 三人の最後の連帯が描かれる。","Cautions: 台詞の逐語性は要確認。 Verification needed: yes.","処刑へ向かう前の短い対話として有用。","Maximilian; Miguel Miramón; Tomás Mejía","Execution of Maximilian, Miramón and Mejía","Querétaro","Mexican Empire","comradeship; death ritual; final dignity","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは処刑場へ向かう前、廊下で待つMiramónとMejíaに準備ができたか尋ね、二人を抱擁した。","ready, gentlemen","三人の最後の連帯が描かれる。","台詞の逐語性は要確認。","yes"
"FACT_MEXEMP_2506","Maximilianは黒い服と十字架を身につけて処刑場へ向かった","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは黒い服を着て、十字架を携え、三台の黒い閉鎖馬車の先頭に乗って処刑場へ向かった。","Maximilianは黒い服を着て、十字架を携え、三台の黒い閉鎖馬車の先頭に乗って処刑場へ向かった。","Source note: black carriage. Japanese note: 視覚的に強い処刑行列の描写。","Cautions: 衣装・馬車描写は証言依存。 Verification needed: yes.","黒・十字架・馬車を象徴的に配置できる。","Maximilian","Execution of Maximilian, Miramón and Mejía","Querétaro; Cerro de las Campanas","republican forces; Catholic Church","execution procession; Catholic symbolism; visual staging","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは黒い服を着て、十字架を携え、三台の黒い閉鎖馬車の先頭に乗って処刑場へ向かった。","black carriage","視覚的に強い処刑行列の描写。","衣装・馬車描写は証言依存。","yes"
"FACT_MEXEMP_2507","Maximilianは処刑場で元召使いに声をかけた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは処刑場の丘のふもとで、群衆の中にいた元召使いを見つけ、これから本当に撃たれるのだと示す趣旨の言葉をかけた。","Maximilianは処刑場の丘のふもとで、群衆の中にいた元召使いを見つけ、これから本当に撃たれるのだと示す趣旨の言葉をかけた。","Source note: former servant. Japanese note: 処刑が現実であることを印象づける逸話。","Cautions: 逸話的要素が強いため原典確認が必要。 Verification needed: yes.","群衆と旧宮廷の断絶を描ける。","Maximilian","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas; Querétaro","republican forces","public execution; witness; final irony","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは処刑場の丘のふもとで、群衆の中にいた元召使いを見つけ、これから本当に撃たれるのだと示す趣旨の言葉をかけた。","former servant","処刑が現実であることを印象づける逸話。","逸話的要素が強いため原典確認が必要。","yes"
"FACT_MEXEMP_2508","三人は告解者に付き添われて処刑場所へ進んだ","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilian、Miramón、Mejíaは、それぞれ告解者に付き添われて処刑場所へ進んだ。","Maximilian、Miramón、Mejíaは、それぞれ告解者に付き添われて処刑場所へ進んだ。","Source note: confessors. Japanese note: カトリック儀礼と公開処刑が重なる場面。","Cautions: 司祭名などは別途確認。 Verification needed: yes.","宗教的死と国家暴力を同一画面に置ける。","Maximilian; Miguel Miramón; Tomás Mejía","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas","Catholic Church; republican forces","confession; Catholic ritual; public execution","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilian、Miramón、Mejíaは、それぞれ告解者に付き添われて処刑場所へ進んだ。","confessors","カトリック儀礼と公開処刑が重なる場面。","司祭名などは別途確認。","yes"
"FACT_MEXEMP_2509","処刑時の三人の位置関係が示された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","処刑隊から見て、Maximilianは右、Miramónは中央、Mejíaは左に立ったとされる。","処刑隊から見て、Maximilianは右、Miramónは中央、Mejíaは左に立ったとされる。","Source note: right, middle, left. Japanese note: 処刑場面の位置関係。","Cautions: 立ち位置は証言差異があり得る。 Verification needed: yes.","シーンの構図設計に有用。","Maximilian; Miguel Miramón; Tomás Mejía","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas","firing squad; republican forces","execution choreography; eyewitness detail","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑隊から見て、Maximilianは右、Miramónは中央、Mejíaは左に立ったとされる。","right, middle, left","処刑場面の位置関係。","立ち位置は証言差異があり得る。","yes"
"FACT_MEXEMP_2510","Maximilianは処刑前に赦しとメキシコのための流血を語った","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは処刑隊の前で、全員を赦し、自分も赦されることを願い、自らの血がメキシコのためになることを望む趣旨の最後の言葉を述べた。","Maximilianは処刑隊の前で、全員を赦し、自分も赦されることを願い、自らの血がメキシコのためになることを望む趣旨の最後の言葉を述べた。","Source note: Long live Mexico. Japanese note: 最後の言葉として有名な場面。","Cautions: 最後の言葉は証言・伝承化の影響を受けやすい。 Verification needed: yes.","殉教者的自己演出、または帝政の終幕として使える。","Maximilian","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas; Mexico","firing squad; Republic of Mexico","final words; martyrdom narrative; national reconciliation","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは処刑隊の前で、全員を赦し、自分も赦されることを願い、自らの血がメキシコのためになることを望む趣旨の最後の言葉を述べた。","Long live Mexico","最後の言葉として有名な場面。","最後の言葉は証言・伝承化の影響を受けやすい。","yes"
"FACT_MEXEMP_2511","Miramónは最後に発言し、Mejíaは沈黙した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianの後、Miramónは処刑前に発言したが、Mejíaは沈黙したとされる。","Maximilianの後、Miramónは処刑前に発言したが、Mejíaは沈黙したとされる。","Source note: Miramón spoke. Japanese note: MiramónとMejíaの最期の対比。","Cautions: Miramónの発言内容は次ページまたは別史料確認。 Verification needed: yes.","二人の性格差や死の受け止め方の違いを描ける。","Miguel Miramón; Tomás Mejía; Maximilian","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas","firing squad","final words; silence; conservative defeat","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianの後、Miramónは処刑前に発言したが、Mejíaは沈黙したとされる。","Miramón spoke","MiramónとMejíaの最期の対比。","Miramónの発言内容は次ページまたは別史料確認。","yes"
"FACT_MEXEMP_2512","Maximilianは処刑隊に金を渡し心臓を狙うよう示した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは処刑隊に金を渡し、心臓を狙うよう伝え、胸を叩いて狙う場所を示した。","Maximilianは処刑隊に金を渡し、心臓を狙うよう伝え、胸を叩いて狙う場所を示した。","Source note: aim for the heart. Japanese note: 処刑前の身体的所作。","Cautions: 劇的逸話であり証言確認が必要。 Verification needed: yes.","最後の視覚的動作として強い。","Maximilian","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas","firing squad","execution ritual; bodily gesture; martyrdom narrative","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは処刑隊に金を渡し、心臓を狙うよう伝え、胸を叩いて狙う場所を示した。","aim for the heart","処刑前の身体的所作。","劇的逸話であり証言確認が必要。","yes"
"FACT_MEXEMP_2513","Maximilianは雲のない空の下で撃たれたと描写される","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 307/400ページ","No.4349/7062","スクリーンショット 2026-05-31 13.11.46.png","primary_testimony","probable","Maximilianは晴天を望んでいたとされ、処刑直前に空を見上げ、雲のない空の下で銃撃を受けたと描写される。","Maximilianは晴天を望んでいたとされ、処刑直前に空を見上げ、雲のない空の下で銃撃を受けたと描写される。","Source note: cloudless day. Japanese note: 晴天の描写がMaximilianの望みと結びつけられる。","Cautions: 象徴的・文学的構成の可能性がある。 Verification needed: yes.","青空と銃撃の対比として使える。","Maximilian","Execution of Maximilian, Miramón and Mejía","Cerro de las Campanas","firing squad","weather symbolism; martyrdom narrative; final vision","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianは晴天を望んでいたとされ、処刑直前に空を見上げ、雲のない空の下で銃撃を受けたと描写される。","cloudless day","晴天の描写がMaximilianの望みと結びつけられる。","象徴的・文学的構成の可能性がある。","yes"
