"id","title","status","created","updated","tags","source_id","chapter","page","kindle_location","screenshot_file","evidence_category","confidence","claim","summary","evidence_note","limitations","creative_use","people","events","places","organizations","themes","related_fact_cards","related_questions","type","source_title","statement","source_note","japanese_note","cautions","verification_needed"
"FACT_MEXEMP_2548","Shawcrossはメキシコ遠征をMonroe Doctrineへの大きな挑戦だったが失敗したと見る","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","author_interpretation","probable","Shawcrossは、United Statesの覇権を抑えるというメキシコ遠征の構想をMonroe Doctrineへの大きな挑戦と位置づける一方、結果的にNapoleon IIIは米国との戦争回避のためFrench armyを撤退させられたと整理する。","Shawcrossは、United Statesの覇権を抑えるというメキシコ遠征の構想をMonroe Doctrineへの大きな挑戦と位置づける一方、結果的にNapoleon IIIは米国との戦争回避のためFrench armyを撤退させられたと整理する。","Source note: メキシコ遠征の国際政治上の狙いと失敗の総括。 Japanese note: Cuba missile crisisとの比較は著者のスケール評価。","Cautions: Monroe Doctrineの実際の政策運用は時期により異なるため要確認。 Verification needed: yes.","メキシコ帝政を米仏覇権争いの場として描ける。","Napoleon III","French withdrawal from Mexico; French intervention in Mexico","Mexico; United States","French Empire; French army; United States","Monroe Doctrine; US hegemony; imperial strategy; diplomacy","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、United Statesの覇権を抑えるというメキシコ遠征の構想をMonroe Doctrineへの大きな挑戦と位置づける一方、結果的にNapoleon IIIは米国との戦争回避のためFrench armyを撤退させられたと整理する。","メキシコ遠征の国際政治上の狙いと失敗の総括。","Cuba missile crisisとの比較は著者のスケール評価。","Monroe Doctrineの実際の政策運用は時期により異なるため要確認。","yes"
"FACT_MEXEMP_2549","ShawcrossはNapoleon IIIが低コストでFrench powerを拡張しようとしたと見る","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","author_interpretation","probable","Shawcrossは、Napoleon IIIがFrench powerを安上がりに拡張しようとし、Mexico自身に占領の費用を負担させる構想を持っていたと述べる。","Shawcrossは、Napoleon IIIがFrench powerを安上がりに拡張しようとし、Mexico自身に占領の費用を負担させる構想を持っていたと述べる。","Source note: Napoleon IIIの政策構想に対するShawcrossの評価。 Japanese note: 占領費用を被占領側に払わせる構造として整理できる。","Cautions: Napoleon III側の具体的財政文書で確認したい。 Verification needed: yes.","Miramar条約交渉や財政破綻の背景に使える。","Napoleon III; Maximilian","French intervention in Mexico","Mexico; France","French Empire; French army; Mexican Empire","occupation cost; imperial finance; dependency","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Napoleon IIIがFrench powerを安上がりに拡張しようとし、Mexico自身に占領の費用を負担させる構想を持っていたと述べる。","Napoleon IIIの政策構想に対するShawcrossの評価。","占領費用を被占領側に払わせる構造として整理できる。","Napoleon III側の具体的財政文書で確認したい。","yes"
"FACT_MEXEMP_2550","Treaty of Miramarと二つの借款はMaximilian財政に過大な負担を課した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","author_interpretation","probable","Shawcrossは、Treaty of Miramarと二つの借款がMaximilianの国庫に耐えがたい負担を置き、Mexican budgetの均衡を不可能にしたと述べる。","Shawcrossは、Treaty of Miramarと二つの借款がMaximilianの国庫に耐えがたい負担を置き、Mexican budgetの均衡を不可能にしたと述べる。","Source note: Miramar条約と借款の財政的帰結。 Japanese note: 財政破綻の構造要因として重要。","Cautions: 借款額、返済条件、実際の財政収支は別資料で確認する。 Verification needed: yes.","財務官僚や宮廷内の予算議論に使える。","Maximilian; Napoleon III","Treaty of Miramar; French intervention in Mexico","Mexico; Miramar; France","Mexican Empire; French Empire","public debt; occupation finance; fiscal collapse","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Treaty of Miramarと二つの借款がMaximilianの国庫に耐えがたい負担を置き、Mexican budgetの均衡を不可能にしたと述べる。","Miramar条約と借款の財政的帰結。","財政破綻の構造要因として重要。","借款額、返済条件、実際の財政収支は別資料で確認する。","yes"
"FACT_MEXEMP_2551","ShawcrossはNapoleon IIIがMaximilianの帝国を開始前から破産させたと評する","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","author_interpretation","probable","Shawcrossは、Napoleon IIIがMaximilianの財政問題を批判したものの、Franceへの巨額債務がある限りMexican Empireの財政は最初から成立困難だったと評する。","Shawcrossは、Napoleon IIIがMaximilianの財政問題を批判したものの、Franceへの巨額債務がある限りMexican Empireの財政は最初から成立困難だったと評する。","Source note: Napoleon IIIの責任を財政面から強く評価する箇所。 Japanese note: 表現が強いため著者解釈として扱う。","Cautions: 破産の制度的意味と比喩的意味を混同しない。 Verification needed: yes.","Maximilianが政治的理想以前に債務構造に縛られている描写に使える。","Napoleon III; Maximilian","Treaty of Miramar; French intervention in Mexico","Mexico; France","French Empire; Mexican Empire","financial dependency; imperial failure; debt","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Napoleon IIIがMaximilianの財政問題を批判したものの、Franceへの巨額債務がある限りMexican Empireの財政は最初から成立困難だったと評する。","Napoleon IIIの責任を財政面から強く評価する箇所。","表現が強いため著者解釈として扱う。","破産の制度的意味と比喩的意味を混同しない。","yes"
"FACT_MEXEMP_2552","Napoleon IIIは1870年7月28日にParisを発ち自軍指揮に向かった","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Napoleon IIIが1870年7月28日、Prussiaとの戦争後、自らの体制を救うため軍を指揮しようとしてParisを発ったと述べる。","Shawcrossは、Napoleon IIIが1870年7月28日、Prussiaとの戦争後、自らの体制を救うため軍を指揮しようとしてParisを発ったと述べる。","Source note: Franco-Prussian Warの叙述に移る箇所。 Japanese note: 胆石による苦痛など身体状況は別資料確認が必要。","Cautions: 宣戦日とParis出発日は区別する。 Verification needed: yes.","メキシコでの失敗後、別の戦争で追い詰められる皇帝像に使える。","Napoleon III","Franco-Prussian War","Paris; France; Prussia","French Empire; French army","imperial crisis; military command; regime survival","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Napoleon IIIが1870年7月28日、Prussiaとの戦争後、自らの体制を救うため軍を指揮しようとしてParisを発ったと述べる。","Franco-Prussian Warの叙述に移る箇所。","胆石による苦痛など身体状況は別資料確認が必要。","宣戦日とParis出発日は区別する。","yes"
"FACT_MEXEMP_2553","ShawcrossはSedanのNapoleon IIIをQuerétaroのMaximilianと対比する","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","author_interpretation","probable","Shawcrossは、Sedanで包囲されたNapoleon IIIが、QuerétaroでのMaximilianに似た選択を迫られたが、Maximilianと異なり最後まで抵抗せず1870年9月2日に降伏したと整理する。","Shawcrossは、Sedanで包囲されたNapoleon IIIが、QuerétaroでのMaximilianに似た選択を迫られたが、Maximilianと異なり最後まで抵抗せず1870年9月2日に降伏したと整理する。","Source note: Shawcrossによる二人の皇帝の対比。 Japanese note: 類似性は著者の構成上の比較。","Cautions: 軍事状況や政治的責任は同一ではない。 Verification needed: yes.","二人の皇帝の最後の選択を対照的に配置できる。","Napoleon III; Maximilian","Battle of Sedan; Siege of Querétaro; Franco-Prussian War","Sedan; Querétaro; France; Mexico","French Empire; French army; Mexican Empire","honour; surrender; imperial collapse; comparison","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Sedanで包囲されたNapoleon IIIが、QuerétaroでのMaximilianに似た選択を迫られたが、Maximilianと異なり最後まで抵抗せず1870年9月2日に降伏したと整理する。","Shawcrossによる二人の皇帝の対比。","類似性は著者の構成上の比較。","軍事状況や政治的責任は同一ではない。","yes"
"FACT_MEXEMP_2554","Sedan降伏の二日後にFrance’s Third Republicが宣言された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Napoleon IIIのSedan降伏の二日後、France’s Third Republicが宣言されたと述べる。","Shawcrossは、Napoleon IIIのSedan降伏の二日後、France’s Third Republicが宣言されたと述べる。","Source note: Sedan降伏後の政体転換。 Japanese note: 日付は1870年9月4日と推定できる。","Cautions: France’s Third Republic成立の国内政治過程は別途確認する。 Verification needed: yes.","メキシコ帝政崩壊とフランス帝政崩壊を連鎖的に描ける。","Napoleon III","Proclamation of the French Third Republic; Battle of Sedan","France; Paris; Sedan","France’s Third Republic; French Empire","regime change; republicanism; imperial collapse","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Napoleon IIIのSedan降伏の二日後、France’s Third Republicが宣言されたと述べる。","Sedan降伏後の政体転換。","日付は1870年9月4日と推定できる。","France’s Third Republic成立の国内政治過程は別途確認する。","yes"
"FACT_MEXEMP_2555","Napoleon IIIは釈放後Englandへ渡りChislehurstで家族と再会した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Sedan後に拘束されたNapoleon IIIが、数か月後に釈放されてEnglandへ渡り、Chislehurst, Kentで妻子と再会したと述べる。","Shawcrossは、Sedan後に拘束されたNapoleon IIIが、数か月後に釈放されてEnglandへ渡り、Chislehurst, Kentで妻子と再会したと述べる。","Source note: Napoleon IIIの戦後処遇。 Japanese note: Maximilianの拘禁環境との対比として提示される。","Cautions: より豪華な拘禁という評価は比較表現として扱う。 Verification needed: yes.","Maximilianにはなかった亡命生活の可能性を対比的に描ける。","Napoleon III; Eugenie","Aftermath of Battle of Sedan; exile of Napoleon III","England; Chislehurst; Kent; Sedan","French Empire","exile; dynastic family; imperial aftermath","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Sedan後に拘束されたNapoleon IIIが、数か月後に釈放されてEnglandへ渡り、Chislehurst, Kentで妻子と再会したと述べる。","Napoleon IIIの戦後処遇。","Maximilianの拘禁環境との対比として提示される。","より豪華な拘禁という評価は比較表現として扱う。","yes"
"FACT_MEXEMP_2556","Napoleon IIIの臨終発言も名誉をめぐるものだったとされる","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","primary_testimony","probable","Shawcrossは、1873年1月9日に死去したNapoleon IIIの最期の思いもSedanでの名誉に関するものだったとする臨終発言を紹介する。","Shawcrossは、1873年1月9日に死去したNapoleon IIIの最期の思いもSedanでの名誉に関するものだったとする臨終発言を紹介する。","Source note: Shawcrossが臨終発言を紹介している。 Japanese note: 発言の伝聞経路を要確認。","Cautions: 臨終発言は回想・伝聞の可能性がある。 Verification needed: yes.","MaximilianとNapoleon IIIを名誉という語で結ぶ終幕描写に使える。","Napoleon III","Death of Napoleon III; Battle of Sedan","Chislehurst; Kent; Sedan","French Empire","honour; memory; defeat; deathbed testimony","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、1873年1月9日に死去したNapoleon IIIの最期の思いもSedanでの名誉に関するものだったとする臨終発言を紹介する。","Shawcrossが臨終発言を紹介している。","発言の伝聞経路を要確認。","臨終発言は回想・伝聞の可能性がある。","yes"
"FACT_MEXEMP_2557","Felix Salm-SalmはPrussian armyに参加しFrenchと戦った","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Felix Salm-SalmがMaximilianの最後の望みの一つを果たす形でPrussian armyに加わり、Frenchに対して武器を取ったと述べる。","Shawcrossは、Felix Salm-SalmがMaximilianの最後の望みの一つを果たす形でPrussian armyに加わり、Frenchに対して武器を取ったと述べる。","Source note: Mexico関係者がFranco-Prussian Warに再登場する箇所。 Japanese note: Maximilianの最後の望みの内容は原典確認が必要。","Cautions: Salm-Salmの動機は単純な復讐だけに還元しない。 Verification needed: yes.","処刑後も忠誠が別の戦場へ移る展開に使える。","Felix Salm-Salm; Maximilian","Franco-Prussian War","Prussia; France","Prussian army; French army","loyalty; revenge; transnational military service","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Felix Salm-SalmがMaximilianの最後の望みの一つを果たす形でPrussian armyに加わり、Frenchに対して武器を取ったと述べる。","Mexico関係者がFranco-Prussian Warに再登場する箇所。","Maximilianの最後の望みの内容は原典確認が必要。","Salm-Salmの動機は単純な復讐だけに還元しない。","yes"
"FACT_MEXEMP_2558","Agnes Salm-SalmはFelixに同行しfield nurseとして活動した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Agnes Salm-SalmがFranco-Prussian WarでもFelixに同行し、field nurseとして活動したと述べる。","Shawcrossは、Agnes Salm-SalmがFranco-Prussian WarでもFelixに同行し、field nurseとして活動したと述べる。","Source note: Agnesの後日談。 Japanese note: Mexicoでの助命活動から戦場看護へ役割が移る。","Cautions: 具体的活動内容は別資料で確認する。 Verification needed: yes.","Agnesを一貫して戦場と政治の境界を越える人物として描ける。","Agnes Salm-Salm; Felix Salm-Salm","Franco-Prussian War","Prussia; France","Prussian army","military nursing; loyalty; gender and war","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Agnes Salm-SalmがFranco-Prussian WarでもFelixに同行し、field nurseとして活動したと述べる。","Agnesの後日談。","Mexicoでの助命活動から戦場看護へ役割が移る。","具体的活動内容は別資料で確認する。","yes"
"FACT_MEXEMP_2559","Felix Salm-Salmは1870年8月18日に致命傷を負いMaximilian由来の記念品を携えて死んだ","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Felix Salm-Salmが1870年8月18日に致命傷を負い、三時間後に苦しみながら死亡し、その際Maximilianから受け取った記念品を携えていたと述べる。","Shawcrossは、Felix Salm-Salmが1870年8月18日に致命傷を負い、三時間後に苦しみながら死亡し、その際Maximilianから受け取った記念品を携えていたと述べる。","Source note: Felix Salm-Salmの死とMaximilianとの記憶の接続。 Japanese note: 記念品の具体物はこのページでは不明。","Cautions: 記念品の内容と戦死地点は要確認。 Verification needed: yes.","Maximilianの死後も彼の記憶が物として戦場に残る描写に使える。","Felix Salm-Salm; Maximilian","Franco-Prussian War","France; Prussia","Prussian army","death in battle; relic; loyalty; memory","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Felix Salm-Salmが1870年8月18日に致命傷を負い、三時間後に苦しみながら死亡し、その際Maximilianから受け取った記念品を携えていたと述べる。","Felix Salm-Salmの死とMaximilianとの記憶の接続。","記念品の具体物はこのページでは不明。","記念品の内容と戦死地点は要確認。","yes"
"FACT_MEXEMP_2560","Achille BazaineはArmy of the Rhine司令官としてMetzで包囲された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 313/400","No.4433/7062","スクリーンショット 2026-05-31 13.11.56.png","historical_fact","probable","Shawcrossは、Franco-Prussian WarでAchille BazaineがArmy of the Rhineの司令官となり、165,000人を率いてMetzで包囲されたと述べる。","Shawcrossは、Franco-Prussian WarでAchille BazaineがArmy of the Rhineの司令官となり、165,000人を率いてMetzで包囲されたと述べる。","Source note: ページ末尾でBazaineのMetz包囲に入る。叙述は次ページへ続く。 Japanese note: 食糧不足・疾病拡大の叙述は104枚目に接続する可能性が高い。","Cautions: Metz包囲の経過とBazaineの降伏評価は次ページ以降で確認する。 Verification needed: yes.","Mexicoでの司令官Bazaineが、今度はFrance本土で包囲される反復構造に使える。","Achille Bazaine","Siege of Metz; Franco-Prussian War","Metz; France","Army of the Rhine; French army; French republic","military command; siege; imperial aftermath","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Franco-Prussian WarでAchille BazaineがArmy of the Rhineの司令官となり、165,000人を率いてMetzで包囲されたと述べる。","ページ末尾でBazaineのMetz包囲に入る。叙述は次ページへ続く。","食糧不足・疾病拡大の叙述は104枚目に接続する可能性が高い。","Metz包囲の経過とBazaineの降伏評価は次ページ以降で確認する。","yes"
