"id","title","status","created","updated","tags","source_id","chapter","page","kindle_location","screenshot_file","evidence_category","confidence","claim","summary","evidence_note","limitations","creative_use","people","events","places","organizations","themes","related_fact_cards","related_questions","type","source_title","statement","source_note","japanese_note","cautions","verification_needed"
"FACT_MEXEMP_2596","Carlotaの家族はMaximilian処刑の知らせを隠した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","historical_fact","probable","Shawcrossは、Carlotaが1867年7月にLaekenへ移された後、家族が彼女の精神状態を案じ、Maximilian処刑の知らせを隠したと述べる。","Shawcrossは、Carlotaが1867年7月にLaekenへ移された後、家族が彼女の精神状態を案じ、Maximilian処刑の知らせを隠したと述べる。","Source note: hid the news. Japanese note: 家族による情報遮断。","Cautions: 原因を医学的に断定しない。家族側記録の確認が必要。 Verification needed: yes.","Maximilianの死とCarlotaの時間感覚の断絶を描ける。","Carlota; Maximilian","Execution of Maximilian; Carlota confinement","Laeken","Belgian royalty","family secrecy; trauma; mental health narrative","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Carlotaが1867年7月にLaekenへ移された後、家族が彼女の精神状態を案じ、Maximilian処刑の知らせを隠したと述べる。","hid the news","家族による情報遮断。","原因を医学的に断定しない。家族側記録の確認が必要。","yes"
"FACT_MEXEMP_2597","Carlotaは1868年1月にMaximilianの死を知らされた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","primary_testimony","probable","Shawcrossは、1868年1月にCarlotaがMaximilianの死をようやく知らされ、義姉Marie-Henrietteの腕の中で泣いたと述べる。","Shawcrossは、1868年1月にCarlotaがMaximilianの死をようやく知らされ、義姉Marie-Henrietteの腕の中で泣いたと述べる。","Source note: January 1868. Japanese note: Marie-Henrietteの証言に由来する可能性がある場面。","Cautions: 原典未確認の一次証言として扱う。 Verification needed: yes.","Carlotaが遅れて死を知る場面は、終章の強い感情的頂点になる。","Carlota; Maximilian; Marie-Henriette","Execution of Maximilian; Carlota learns of Maximilian's death","Laeken","Belgian royalty","grief; family testimony; imperial aftermath","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、1868年1月にCarlotaがMaximilianの死をようやく知らされ、義姉Marie-Henrietteの腕の中で泣いたと述べる。","January 1868","Marie-Henrietteの証言に由来する可能性がある場面。","原典未確認の一次証言として扱う。","yes"
"FACT_MEXEMP_2598","Marie-HenrietteはCarlotaの悲痛がMaximilianの名誉ある死の思いで和らいだと述べた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","primary_testimony","probable","ShawcrossはMarie-Henrietteの言葉として、Carlotaの苦痛はMaximilianが栄光ある死を遂げたという考えでいくらか和らいだとする証言を紹介している。","ShawcrossはMarie-Henrietteの言葉として、Carlotaの苦痛はMaximilianが栄光ある死を遂げたという考えでいくらか和らいだとする証言を紹介している。","Source note: died gloriously. Japanese note: Maximilianの死を名誉化する家族側証言。","Cautions: 証言者の価値観を反映するため、客観評価と分ける。 Verification needed: yes.","Habsburg的名誉観と遺族の慰めを描く素材。","Carlota; Maximilian; Marie-Henriette","Execution of Maximilian","Laeken","Belgian royalty; Habsburg dynasty","honour; martyrdom; dynastic memory","","","fact","The Last Emperor of Mexico: A Disaster in the New World","ShawcrossはMarie-Henrietteの言葉として、Carlotaの苦痛はMaximilianが栄光ある死を遂げたという考えでいくらか和らいだとする証言を紹介している。","died gloriously","Maximilianの死を名誉化する家族側証言。","証言者の価値観を反映するため、客観評価と分ける。","yes"
"FACT_MEXEMP_2599","Carlotaはその後約60年にわたり明晰さと混乱が交錯する生活を送ったとされる","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","author_interpretation","probable","Shawcrossは、Carlotaが完全には回復せず、その後約60年にわたり、明晰な時期と理性を失う時期が交錯する生活を送ったと述べる。","Shawcrossは、Carlotaが完全には回復せず、その後約60年にわたり、明晰な時期と理性を失う時期が交錯する生活を送ったと述べる。","Source note: nearly sixty years. Japanese note: Carlotaの後年に関する著者叙述。","Cautions: 医学的診断として扱わない。具体的な症状名を付さない。 Verification needed: yes.","帝国の崩壊後も本人だけが長く生き残る構図。","Carlota","Carlota later life","Laeken; Tervuren Castle; Bouchout Castle","","mental health narrative; long aftermath; imperial memory","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Carlotaが完全には回復せず、その後約60年にわたり、明晰な時期と理性を失う時期が交錯する生活を送ったと述べる。","nearly sixty years","Carlotaの後年に関する著者叙述。","医学的診断として扱わない。具体的な症状名を付さない。","yes"
"FACT_MEXEMP_2600","CarlotaはLaeken後にTervuren Castleで暮らした","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","historical_fact","probable","Shawcrossは、CarlotaがLaekenの後、Brussels郊外のTervuren Castleで暮らしたと述べる。","Shawcrossは、CarlotaがLaekenの後、Brussels郊外のTervuren Castleで暮らしたと述べる。","Source note: Tervuren Castle. Japanese note: Carlotaの居住地の推移。","Cautions: 滞在期間の詳細は別途確認。 Verification needed: yes.","Carlotaの後年の場面設定に使える。","Carlota","Carlota later life","Laeken; Tervuren Castle; Brussels","Belgian royalty","exile; dynastic residence","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、CarlotaがLaekenの後、Brussels郊外のTervuren Castleで暮らしたと述べる。","Tervuren Castle","Carlotaの居住地の推移。","滞在期間の詳細は別途確認。","yes"
"FACT_MEXEMP_2601","Tervuren Castleは1879年に焼失した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","historical_fact","probable","Shawcrossは、Carlotaが暮らしたTervuren Castleが1879年に焼失し、Carlotaが炎を眺めたと述べる。","Shawcrossは、Carlotaが暮らしたTervuren Castleが1879年に焼失し、Carlotaが炎を眺めたと述べる。","Source note: burned down in 1879. Japanese note: Tervuren Castle焼失。","Cautions: Carlotaの発言・反応は証言由来の可能性があり、別カード化または要検証。 Verification needed: yes.","炎を見つめるCarlotaの場面は、MiramarやMexicoの崩壊記憶と重ねられる。","Carlota","Burning of Tervuren Castle","Tervuren Castle; Brussels","Belgian royalty","destruction; later life; symbolic scene","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Carlotaが暮らしたTervuren Castleが1879年に焼失し、Carlotaが炎を眺めたと述べる。","burned down in 1879","Tervuren Castle焼失。","Carlotaの発言・反応は証言由来の可能性があり、別カード化または要検証。","yes"
"FACT_MEXEMP_2602","CarlotaはBouchout Castleで長い晩年を過ごした","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","historical_fact","probable","Shawcrossは、Tervuren Castleの後、CarlotaがBrussels北方のBouchout Castleで長く孤独な晩年を過ごしたと述べる。","Shawcrossは、Tervuren Castleの後、CarlotaがBrussels北方のBouchout Castleで長く孤独な晩年を過ごしたと述べる。","Source note: Bouchout Castle. Japanese note: Carlotaの最晩年の居住地。","Cautions: 「孤独」は著者の叙述評価を含む。 Verification needed: yes.","帝国の記憶が城内に閉じ込められる構図に使える。","Carlota","Carlota later life","Bouchout Castle; Brussels","Belgian royalty","isolation; imperial memory; widowhood","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Tervuren Castleの後、CarlotaがBrussels北方のBouchout Castleで長く孤独な晩年を過ごしたと述べる。","Bouchout Castle","Carlotaの最晩年の居住地。","「孤独」は著者の叙述評価を含む。","yes"
"FACT_MEXEMP_2603","Carlotaの後年にはMaximilian不在を叫ぶ逸話がある","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","primary_testimony","uncertain","Shawcrossは、CarlotaがBouchout Castleの廊下を歩きながらMaximilianの不在を叫んだという逸話を紹介している。","Shawcrossは、CarlotaがBouchout Castleの廊下を歩きながらMaximilianの不在を叫んだという逸話を紹介している。","Source note: Maximilian is not here. Japanese note: 後年のCarlotaに関する逸話。","Cautions: 伝聞・回想の可能性がある。医学的診断や奇行として消費しない。 Verification needed: yes.","Maximilianの死がCarlotaの内面で終わっていないことを示す象徴的場面。","Carlota; Maximilian","Carlota later life","Bouchout Castle","","memory; grief; mental health narrative","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、CarlotaがBouchout Castleの廊下を歩きながらMaximilianの不在を叫んだという逸話を紹介している。","Maximilian is not here","後年のCarlotaに関する逸話。","伝聞・回想の可能性がある。医学的診断や奇行として消費しない。","yes"
"FACT_MEXEMP_2604","CarlotaがMexico国歌を弾いていたという逸話がある","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","primary_testimony","uncertain","Shawcrossは、CarlotaがピアノでMexico国歌を静かに弾いているところを見つかったという逸話を紹介している。","Shawcrossは、CarlotaがピアノでMexico国歌を静かに弾いているところを見つかったという逸話を紹介している。","Source note: Mexican national anthem. Japanese note: CarlotaのMexico記憶に関する逸話。","Cautions: 出典未確認の逸話として扱う。 Verification needed: yes.","音楽で失われた帝国を想起させる場面に使える。","Carlota","Carlota later life","Bouchout Castle; Mexico","","music; memory; Mexico; imperial nostalgia","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、CarlotaがピアノでMexico国歌を静かに弾いているところを見つかったという逸話を紹介している。","Mexican national anthem","CarlotaのMexico記憶に関する逸話。","出典未確認の逸話として扱う。","yes"
"FACT_MEXEMP_2605","Carlotaは1927年に死去しNapoleon IIIより半世紀以上長く生きた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","historical_fact","probable","Shawcrossは、Carlotaが1927年に死去し、Napoleon IIIより半世紀以上長く生きたと述べる。","Shawcrossは、Carlotaが1927年に死去し、Napoleon IIIより半世紀以上長く生きたと述べる。","Source note: died in 1927. Japanese note: Carlotaの死とNapoleon IIIとの時間差。","Cautions: Napoleon IIIの没年は別カードで既出なら重複注意。 Verification needed: yes.","主要当事者の多くが死んだ後もCarlotaだけが生き残る構図。","Carlota; Napoleon III","Death of Carlota","Bouchout Castle","","survival; imperial aftermath","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Carlotaが1927年に死去し、Napoleon IIIより半世紀以上長く生きたと述べる。","died in 1927","Carlotaの死とNapoleon IIIとの時間差。","Napoleon IIIの没年は別カードで既出なら重複注意。","yes"
"FACT_MEXEMP_2606","Shawcrossは1927年時点のHabsburg dynastyを第一次世界大戦後の過去の記憶として描く","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 319/400","No.4513/7062","スクリーンショット 2026-05-31 13.12.01.png","author_interpretation","probable","Shawcrossは、Carlotaが死去した1927年には、彼女が嫁いだHabsburg dynastyが第一次世界大戦の敗北後に崩壊し、かつての重要性を失っていたと述べる。","Shawcrossは、Carlotaが死去した1927年には、彼女が嫁いだHabsburg dynastyが第一次世界大戦の敗北後に崩壊し、かつての重要性を失っていたと述べる。","Source note: First World War. Japanese note: Habsburg家の世界史的没落への接続。","Cautions: Habsburg崩壊の制度的経緯は別途確認。 Verification needed: yes.","Mexican Empireの崩壊をHabsburg世界全体の崩壊の先触れとして響かせる。","Carlota","First World War; Habsburg collapse","Austria; Europe","Habsburg dynasty","dynastic decline; imperial memory","","","fact","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Carlotaが死去した1927年には、彼女が嫁いだHabsburg dynastyが第一次世界大戦の敗北後に崩壊し、かつての重要性を失っていたと述べる。","First World War","Habsburg家の世界史的没落への接続。","Habsburg崩壊の制度的経緯は別途確認。","yes"
