id,title,status,created,updated,tags,source_id,chapter,page,kindle_location,screenshot_file,evidence_category,confidence,claim,summary,evidence_note,limitations,creative_use,people,events,places,organizations,themes,related_fact_cards,related_questions
FACT_MEXEMP_0010,1556年、カール5世は帝国をスペイン系と中欧系に分けた,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,historical_fact,probable,1556年、カール5世は帝国を、息子フェリペ2世が継承するスペイン領と、弟が支配する中欧領に分けた。,スペイン・ハプスブルクとオーストリア・ハプスブルクの分岐を押さえる基礎カード。,カール5世の帝国分割が説明される。,弟の名、制度上の分割内容、退位時期は別途確認する。Verification needed: true.,メキシコとオーストリアのハプスブルクをつなぐ歴史的距離感を説明する背景に使える。,Charles V;Philip II,Division of Charles V's empire,Spain;Central Europe,Spanish Habsburgs;Austrian Habsburgs,dynastic succession;Habsburg division,,
FACT_MEXEMP_0011,1700年にスペイン・ハプスブルク家は断絶した,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,historical_fact,probable,1700年、スペイン系ハプスブルク家は断絶し、ハプスブルク家の主要な存続線はオーストリア系となった。,マクシミリアンが属する家系が、カール5世のメキシコ支配と直接同一ではない点を整理できる。,1700年にスペイン系ハプスブルク家が途絶え、オーストリア系のみが残ったと説明される。,スペイン継承戦争との接続を別途確認する。Verification needed: true.,ハプスブルク家の過去の栄光と19世紀の現実の落差を描く材料になる。,,Extinction of the Spanish Habsburg line,Spain;Austria,Spanish Habsburgs;Austrian Habsburgs,dynastic extinction;Habsburg succession,,
FACT_MEXEMP_0012,著者は19世紀半ばのオーストリア帝国を保守的な多民族帝国として描く,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,author_interpretation,probable,著者は、19世紀半ばのオーストリア帝国を、複数の民族を抱える保守的・絶対主義的な君主国であり、民主的国民国家の対極にある存在として描いている。,マクシミリアンの政治文化を理解する背景。ただし著者の評価語が含まれる。,オーストリア帝国は、カトリックと君主制を支える保守的秩序として説明される。,1806表記は要確認。外部確認上は1804成立・1806神聖ローマ帝国終焉として整理する必要がある。Verification needed: true.,メキシコの自由主義・共和主義との思想的衝突を描く対照軸として使える。,,,Austria;Central Europe,Austrian Empire;Holy Alliance,conservatism;absolutism;multinational empire;anti-republicanism,,
FACT_MEXEMP_0013,フェルディナントは1835年に皇帝となったが統治能力に疑問を持たれていた,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,historical_fact,probable,フェルディナントは1835年に皇帝となったが、健康上の問題により、実質的な統治能力や長期統治は期待されていなかった。,フランツ・ヨーゼフやマクシミリアンの世代がなぜ重要になるのかを示す背景。,フェルディナントの病弱さと、後継が弟フランツ・カールに移ると見られていたことが説明される。,病状・統治実態・摂政体制は別史料で確認する。Verification needed: true.,ハプスブルク宮廷内部の不安定な継承空気を描ける。,Ferdinand I of Austria;Franz Karl,Accession of Ferdinand I of Austria,Austria,Austrian Empire;House of Habsburg,succession politics;imperial weakness,,
FACT_MEXEMP_0014,ゾフィーはカトリックと王党主義に基づき息子たちを教育しようとした,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,author_interpretation,probable,ゾフィー・フォン・バイエルンは、敬虔なカトリックかつ熱心な王党派として描かれ、息子たちをハプスブルクの伝統に従って教育しようとした。,マクシミリアンの自由主義的自己認識と、母の反自由主義的価値観の緊張関係を作れる。,ゾフィーの信仰・政治傾向・教育方針が説明される。,ゾフィーが自由主義を憎んだという評価は著者の人物描写として扱い、一次資料で補強したい。Verification needed: true.,母ゾフィーとの価値観の継承・反発を人物造形に使える。,Sophie of Bavaria;Franz Joseph;Ferdinand Maximilian,,Austria;Vienna,House of Habsburg,Catholic education;royalism;anti-liberalism;dynastic upbringing,,
FACT_MEXEMP_0015,ゾフィーはライヒシュタット公と親しい関係にあったと描かれる,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,author_interpretation,probable,著者は、ゾフィー・フォン・バイエルンが、ナポレオン2世ことライヒシュタット公と親しい関係にあったと描いている。,直後の父親説の噂と接続する背景カード。,ゾフィーとライヒシュタット公が親しかったという趣旨の叙述。,親密さの程度は著者叙述に依存する。恋愛関係として断定しない。Verification needed: true.,ハプスブルク宮廷内の閉塞感と、ゾフィーの孤独を描く材料になる。,Sophie of Bavaria;Napoleon II / Duke of Reichstadt;Napoleon Bonaparte,,Vienna,House of Habsburg;Bonaparte family,court intimacy;Habsburg-Bonaparte connection;rumor background,,
FACT_MEXEMP_0016,マクシミリアンの父親をめぐるボナパルト説の噂があった,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,rumor_hearsay,disputed,マクシミリアンの父はハプスブルク家の人物ではなくライヒシュタット公だったという噂が流れた、と著者は記している。,事実として扱わず、噂・伝聞として明確に分離する。,マクシミリアンの父親をめぐる噂が紹介される。,父親説を事実として書かない。一次出典と後世研究での扱いを要確認。Verification needed: true.,宮廷の陰口、血統への不安、ボナパルトとハプスブルクの因縁を暗示する素材になる。,Ferdinand Maximilian;Sophie of Bavaria;Napoleon II / Duke of Reichstadt;Franz Karl,,Vienna,House of Habsburg;Bonaparte family,paternity rumor;dynastic legitimacy;court gossip,,
FACT_MEXEMP_0017,著者はフランツ・ヨーゼフとマクシミリアンの幼少期の性格差を強調する,draft,2026-05-31,2026-05-31,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400,No. 459/7062,スクリーンショット 2026-05-31 12.54.48.png,author_interpretation,probable,著者は、フランツ・ヨーゼフを規律や整理整頓に優れた少年として、マクシミリアンを空想にふけりがちな少年として対比している。,後の皇帝フランツ・ヨーゼフと、メキシコ皇帝マクシミリアンの人物差を早期に示すカード。,兄弟が共に教育される中で、フランツ・ヨーゼフの几帳面さとマクシミリアンの空想傾向が対比される。,幼少期性格描写は著者の人物造形的整理を含むため、一次資料で補強したい。Verification needed: true.,堅実な兄と夢想的な弟という対比を描ける。,Franz Joseph;Ferdinand Maximilian;Karl Ludwig;Sophie of Bavaria,,Vienna,House of Habsburg,sibling contrast;royal childhood;discipline and imagination,,
FACT_MEXEMP_0018,軍事的スペクタクルへの兄弟の反応差,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,author_interpretation,probable,Franz Josephは軍事的スペクタクルに強く感激した一方、Maximilianはそれに退屈したとShawcrossは描いている。,軍事に自然に適応する兄と、そこから逸れる弟という構図。,前回画像末尾から続く軍事パレード描写の直後に示される兄弟対比。,著者による人物対比の構成が入っている可能性がある。Verification needed: 他の伝記・一次資料で同じ逸話を確認する。,冒頭の人物対比、または後年の政治的性格差の伏線に使える。,Maximilian;Franz Joseph,Habsburg military parades,Vienna;Schönbrunn,House of Habsburg,sibling contrast;military culture;childhood formation,,
FACT_MEXEMP_0019,マクシミリアンの動植物・温室への嗜好,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,author_interpretation,probable,Maximilianは軍事訓練よりも、Schönbrunnの動物園、異国の動物、宮殿の温室にある熱帯植物に惹かれたとされる。,後年の自然・海・植物への関心につなげられる可能性がある。,軍事的関心との対比として、動物園・温室への関心が説明されている。,好みの描写であり、史実事実と心理解釈が混ざる。Verification needed: Maximilian自身の手紙・日記・別伝記で確認。,宮廷の軍事教育から精神的に逃れる少年として描写できる。,Maximilian,Maximilian childhood,Schönbrunn,House of Habsburg,nature;exoticism;anti-militarism;personality formation,,
FACT_MEXEMP_0020,ゾフィーによる文学的教育,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,historical_fact,probable,Sophieは若い大公たちのために作家を招き、文学的素養を与えようとした。,Sophieは単なる厳格な母ではなく、芸術的教育の媒介者としても描かれる。,Sophieが文学面ではMaximilianへの影響に成功したという文脈。,教育方針の評価には著者解釈が含まれる。Verification needed: Sophieの教育方針に関する別資料で確認。,母子関係を、統制と美的教育の両面で描ける。,Archduchess Sophie;Maximilian;Franz Joseph,Habsburg childhood education,Vienna,House of Habsburg,literary education;court culture;maternal influence,,
FACT_MEXEMP_0021,アンデルセンによる童話朗読,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,historical_fact,probable,Hans Christian Andersenが若い大公たちに童話を読んだとShawcrossは記している。,宮廷教育に童話・文学が入っていたことを示す印象的素材。,Sophieが作家を招いた事例として言及される。,Andersen来訪の時期・状況はこの画像だけでは不明。Verification needed: Andersen側の日記・伝記、またはShawcross注を確認。,幼少期の幻想性、物語への感受性を象徴する場面に使える。,Hans Christian Andersen;Maximilian;Franz Joseph;Archduchess Sophie,Habsburg childhood education,Vienna,House of Habsburg,literature;fairy tales;court culture,,
FACT_MEXEMP_0022,Charles Gaulis Clairmont と文学教育,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,historical_fact,uncertain,Maximilianの好んだ家庭教師として、英文学教師Charles Gaulis Clairmontが挙げられている。,Maximilianの文学趣味と英語圏ロマン主義文学への接点になり得る。,画像上はCharles Gaulis Clairmontと読める。Claire Clairmont、Mary Shelley、Byronとの関係も説明される。,人名の綴りと人物同定は要確認。Verification needed: 綴り、人物経歴、Shawcross注を確認する。,宮廷内に入る英文学・ロマン主義の空気として使える。,Maximilian;Charles Gaulis Clairmont;Claire Clairmont;Mary Shelley;Lord Byron,Habsburg childhood education,Vienna,House of Habsburg,literary education;English literature;Romanticism,,
FACT_MEXEMP_0023,マクシミリアンの詩・語学への関心,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,author_interpretation,probable,Maximilianは詩や語学を好み、英語でShelleyの一節を引用するほどだったとされる。,兄弟の文化的嗜好の差を示す。,Franz Josephが文学を難しく退屈に感じたという対比で述べられる。,引用の具体的作品・出典は画像だけでは不明。Verification needed: Shelley引用の原典、Maximilianの手紙・教育記録を確認。,Maximilianを詩的・文学的な感受性を持つ大公として描ける。,Maximilian;Mary Shelley;Franz Joseph,Habsburg childhood education,Vienna,House of Habsburg,poetry;languages;literary temperament;sibling contrast,,
FACT_MEXEMP_0024,兄弟仲の良さ,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,author_interpretation,probable,性格差にもかかわらず、MaximilianとFranz Josephは非常に親密であり、Maximilianは兄を尊敬し信頼していたとされる。,後年の兄弟関係の緊張と対照させられる素材。,Maximilianが病気で部屋に閉じこもった際、兄が手紙を書いた逸話が挙げられる。,親密さの評価は著者の構成的解釈を含む。Verification needed: 兄弟間の手紙・別伝記で確認。,幼少期の親密さを描いておくことで、後年の政治的距離に悲劇性を与えられる。,Maximilian;Franz Joseph,Maximilian childhood,Vienna,House of Habsburg,brotherhood;family;Habsburg dynasty,,
FACT_MEXEMP_0025,ハプスブルク教育の保守的価値観,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,historical_fact,probable,Maximilianらの教育では、君主制を支える保守的価値観、神、王権神授説が重視された。,後年のメキシコ帝国受諾時の君主観と接続し得る。,次段階の教育に入った際の教育理念として説明される。,メキシコ側の政治的現実とは別に扱う必要がある。Verification needed: 教育カリキュラム・家庭教師資料で確認。,善き君主であらねばならないという内面規範の基盤にできる。,Maximilian;Franz Joseph;Archduchess Sophie,Habsburg childhood education,Vienna,House of Habsburg;Habsburg monarchy,conservative monarchy;Catholicism;divine right;legitimacy,,
FACT_MEXEMP_0026,マクシミリアンの厳格な教育時間割,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,historical_fact,probable,Maximilianの教育課程は週七日、長時間にわたり、自由時間は起床後と就寝前のわずかな時間に限られていたとされる。,窮屈な宮廷教育と本人の空想癖の衝突を示す。,語学、地理、歴史、自然科学、舞踏、乗馬、軍事訓練などが課された。,正確な時間数・日課は別資料で確認した方がよい。Verification needed: 教育記録またはShawcross注を確認。,教育場面で閉塞感を描ける。,Maximilian,Habsburg childhood education,Vienna,House of Habsburg,discipline;education;aristocratic formation,,
FACT_MEXEMP_0027,マクシミリアンの語学能力,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,author_interpretation,probable,Maximilianはフランス語、イタリア語、スペイン語、英語を流暢に話す才能ある語学学習者だったとされる。,後年の国際的な宮廷人像につながる。,得意科目についての説明の中で言及される。,「流暢」の程度は検証が必要。Verification needed: 語学教育記録、外交文書、本人書簡で確認。,メキシコ行き以前から多言語的・国際的な人物として描ける。,Maximilian,Habsburg childhood education,Vienna,House of Habsburg,languages;education;cosmopolitanism,,
FACT_MEXEMP_0028,苦手科目への反発と教師からの低評価,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,primary_testimony,probable,Maximilianは難しいものや楽しめないものを嫌い、その態度は教師たちに好意的に受け止められなかったとSophieは見ていた。,才能はあるが規律型教育に完全には適応しない人物像。,Sophieの不満・評価として紹介される。,Sophieの発言が一次資料由来かどうかは注確認が必要。Verification needed: Sophieの手紙・日記・Shawcross注を確認。,宮廷教師との摩擦、母の苛立ちを描ける。,Maximilian;Archduchess Sophie,Habsburg childhood education,Vienna,House of Habsburg,discipline;temperament;education,,
FACT_MEXEMP_0029,マクシミリアンの茶目っ気と悪戯,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,historical_fact,probable,Maximilianはからかいや実用的な悪戯を好み、教師や皇帝Ferdinandを相手にした悪戯の逸話が紹介されている。,善良だが落ち着きのない若者像。,くしゃみの悪戯、女装して叔母に紹介される逸話、オペラの再演遊びなどが挙げられる。,逸話的性格が強く、事実確認が必要。Verification needed: 宮廷回想録・家族書簡などで確認。,悲劇の皇帝になる前の軽やかな人物像を描ける。,Maximilian;Emperor Ferdinand,Maximilian childhood,Schönbrunn;Vienna,House of Habsburg;Austrian imperial court,humour;playfulness;court life,,
FACT_MEXEMP_0030,若いマクシミリアンの容姿描写,draft,2026-06-01,2026-06-01,fact-card;chapter2;mexemp;shawcross,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 37/400 continuity_from_previous_screenshot,around No.459/7062; exact_location_not_visible_in_second_screenshot,スクリーンショット 2026-05-31 13.04.05.png,primary_testimony,probable,若いMaximilianは、長身、色白、青い目、目立つ頬髭、金髪寄りの髪、二股の髭を持つ印象的な人物として描写されている。,視覚描写に使いやすい。,知人の観察として、青い目と紳士的な印象が述べられる。,証言者名がこの画像では不明。Verification needed: 証言者名、原資料、肖像画との照合。,初登場時の外見描写に利用可能。,Maximilian,Maximilian youth,Vienna,House of Habsburg,physical appearance;charisma;court image,,
